5850,2,ZBRA,2016
5851,2,DSOX,2016
5852,2,DRE,2016
5853,2,URRE,2016
5854,2,BLKG,2016
5855,2,EDE,2016
5856,2,MBI,2016
5857,2,ZPCM,2016
5858,2,CBLI,2016
5859,2,CVAT,2016
5860,2,GLYE,2016
5861,2,HYH,2016
5862,2,NVET,2016
5863,2,STFC,2016
5864,2,RLJE,2016
5865,2,OWCP,2016
5866,2,RT,2016
5867,2,RAVE,2016
5868,2,CDTI,2016
5869,2,MDRM,2016
5870,2,EFII,2016
5871,2,KRO,2016
5872,2,WM,2016
5873,2,KNKX,2016
5874,2,VRX,2016
5875,2,LPTC,2016
5876,2,CHKE,2016
5877,2,CNC,2016
5878,2,CTOP,2016
5879,2,CWI,2016
5880,2,EVC,2016
5881,2,CFBI,2016
5882,2,EEP,2016
5883,2,OLP,2016
5884,2,CDE,2016
5885,2,FNEC,2016
5886,2,UBA,2016
5887,2,PSDV,2016
5888,2,BCO,2016
5889,2,PSNX,2016
5890,2,BSM,2016
5891,2,MTRN,2016
5892,2,ARC,2016
5893,2,KODK,2016
5894,2,FSFG,2016
5895,2,ADUS,2016
5896,2,RTN,2016
5897,2,SNA,2016
5898,2,AVAV,2016
5899,2,AIRI,2016
5900,2,NWPX,2016
5901,2,GDOT,2016
5902,2,AFBG,2016
5903,2,IPLO,2016
5904,2,EACO,2016
5905,2,SITE,2016
5906,2,EMPR,2016
5907,2,CK0001566445,2016
5908,2,BLVDU,2016
5909,2,APPG,2016
5910,2,CECO,2016
5911,2,DOC,2016
5912,2,SCDA,2016
5913,2,TWI,2016
5914,2,JBLU,2016
5915,2,GBCI,2016
5916,2,ROCK,2016
5917,2,TDY,2016
5918,2,CMDT,2016
5919,2,ISNS,2016
5920,2,NVR,2016
5921,2,AYI,2016
5922,2,ALYE,2016
5923,2,ACRS,2016
5924,2,BWEN,2016
5925,2,BID,2016
5926,2,MLSS,2016
5927,2,SGBI,2016
5928,2,GLBL,2016
5929,2,DATA,2016
5930,2,BABY,2016
5931,2,IHS,2016
5932,2,ANAV,2016
5933,2,RDUS,2016
5934,2,LVS,2016
5935,2,IGXT,2016
5936,2,ALB,2016
5937,2,AFHACQIX,2016
5938,2,PALA,2016
5939,2,VRIAC,2016
5940,2,HLS,2016
5941,2,SLVH,2016
5942,2,ICFN,2016
5943,2,SCY,2016
5944,2,ACRL,2016
5945,2,CMLS,2016
5946,2,PGRE,2016
5947,2,MEP,2016
5948,2,PCYN,2016
5949,2,CK0001592745,2016
5950,2,CMP,2016
5951,2,CHCT,2016
5952,2,PN,2016
5953,2,GCIINC,2016
5954,2,PNIK,2016
5955,2,XEL,2016
5956,2,MCRI,2016
5957,2,KRG,2016
5958,2,ADP,2016
5959,2,IHC,2016
5960,2,SSS,2016
5961,2,HEWA,2016
5962,2,CBI,2016
5963,2,VNOM,2016
5964,2,CBAN,2016
5965,2,OCLR,2016
5966,2,ONTY,2016
5967,2,IRM,2016
5968,2,RYAM,2016
5969,2,WRE,2016
5970,2,ACPW,2016
5971,2,BMPP,2016
5972,2,PRKO,2016
5973,2,HD,2016
5974,2,HLM,2016
5975,2,ARDM,2016
5976,2,SBSI,2016
5977,2,BOH,2016
5978,2,SYX,2016
5979,2,AAOI,2016
5980,2,EOPT,2016
5981,2,CLF,2016
5982,2,THMG,2016
5983,2,GUID,2016
5984,2,MLAF,2016
5985,2,FMD,2016
5986,2,CHSO,2016
5987,2,EXSL,2016
5988,2,CERE,2016
5989,2,ACHC,2016
5990,2,ETR,2016
5991,2,ESDI,2016
5992,2,JAKK,2016
5993,2,SNR,2016
5994,2,MOC,2016
5995,2,CTL,2016
5996,2,EGT,2016
5997,2,LVIS,2016
5998,2,KANP,2016
5999,2,BDE,2016
6000,2,CRBO,2016
6001,2,FONR,2016
6002,2,ASTI,2016
6003,2,FOSI,2016
6004,2,CIK0001602706,2016
6005,2,GBL,2016
6006,2,BYD,2016
6007,2,PMXO,2016
6008,2,KBLB,2016
6009,2,STN,2016
6010,2,SDRG,2016
6011,2,ELRC,2016
6012,2,COIL,2016
6013,2,TFC,2016
6014,2,BICX,2016
6015,2,STEM,2016
6016,2,CACB,2016
6017,2,TNDM,2016
6018,2,IND4,2016
6019,2,CLNE,2016
6020,2,BIOC,2016
6021,2,TPIV,2016
6022,2,FBEC,2016
6023,2,TTII,2016
6024,2,BLPG,2016
6025,2,CCITII,2016
6026,2,CFT,2016
6027,2,NI,2016
6028,2,DMNM,2016
6029,2,HNSN,2016
6030,2,PNW,2016
6031,2,ARTW,2016
6032,2,MLM,2016
6033,2,PKPL,2016
6034,2,IEGH,2016
6035,2,AMT,2016
6036,2,TLX,2016
6037,2,XING,2016
6038,2,CYH,2016
6039,2,G,2016
6040,2,APDN,2016
6041,2,GETH,2016
6042,2,PUB15A,2016
6043,2,VKIN,2016
6044,2,EMMA,2016
6045,2,BCTCIV,2016
6046,2,FXSG,2016
6047,2,BFRE,2016
6048,2,CPFH,2016
6049,2,ISDR,2016
6050,2,RRC,2016
6051,2,CHRW,2016
6052,2,REMI,2016
6053,2,FIVEV,2016
6054,2,FWDG,2016
6055,2,ABG,2016
6056,2,UFPT,2016
6057,2,YOSN,2016
6058,2,DAKT,2016
6059,2,MSTR,2016
6060,2,UNTY,2016
6061,2,SKVI,2016
6062,2,TGLS,2016
6063,2,AXL,2016
6064,2,PPS,2016
6065,2,AVHC,2016
6066,2,RNST,2016
6067,2,RMD,2016
6068,2,SSFN,2016
6069,2,FPRX,2016
6070,2,LACP,2016
6071,2,LXRX,2016
6072,2,ODT,2016
6073,2,GETH,2016
6074,2,CK0001446371,2016
6075,2,MDEX,2016
6076,2,BFPI,2016
6077,2,LANC,2016
6078,2,CIK0001296884,2016
6079,2,FCSC,2016
6080,2,C179,2016
6081,2,PICO,2016
6082,2,CIE,2016
6083,2,USDP,2016
6084,2,ASSET,2016
6085,2,AOI,2016
6086,2,DTSI,2016
6087,2,LOGX,2016
6088,2,CSST,2016
6089,2,KSU,2016
6090,2,KEY,2016
6091,2,DXCM,2016
6092,2,CMTV,2016
6093,2,GARB,2016
6094,2,LODE,2016
6095,2,DX,2016
6096,2,HYSR,2016
6097,2,AME,2016
6098,2,EYES,2016
6099,2,UNB,2016
6100,2,SYF,2016
6101,2,TORM,2016
6102,2,GNK,2016
6103,2,BMIX,2016
6104,2,CUTR,2016
6105,2,GLDG,2016
6106,2,NVEC,2016
6107,2,ISSC,2016
6108,2,LVL,2016
6109,2,STE,2016
6110,2,SCNB,2016
6111,2,HES,2016
6112,2,GCAP,2016
6113,2,TCX,2016
6114,2,NSP,2016
6115,2,REGN,2016
6116,2,LEATPK,2016
6117,2,REAL2,2016
6118,2,QNBC,2016
6119,2,GS,2016
6120,2,GEOS,2016
6121,2,CAPP,2016
6122,2,ALAN,2016
6123,2,WSCI,2016
6124,2,EZJR,2016
6125,2,LE,2016
6126,2,SIGM,2016
6127,2,GNVC,2016
6128,2,HVT,2016
6129,2,PYDS,2016
6130,2,XSNX,2016
6131,2,CIK1434070,2016
6132,2,VNCE,2016
6133,2,CHJI,2016
6134,2,JPEX,2016
6135,2,BMSN,2016
6136,2,REAP,2016
6137,2,APU,2016
6138,2,AKRX,2016
6139,2,SWC,2016
6140,2,FFLO,2016
6141,2,FIL,2016
6142,2,HQY,2016
6143,2,ABHI,2016
6144,2,TCBI,2016
6145,2,CIK1315061,2016
6146,2,PGID,2016
6147,2,SBUX,2016
6148,2,CK0001611046,2016
6149,2,HST,2016
6150,2,PAY,2016
6151,2,LUNA,2016
6152,2,UVV,2016
6153,2,CNAB,2016
6154,2,BLPG,2016
6155,2,CCEL,2016
6156,2,LLL,2016
6157,2,FIL,2016
6158,2,VHC,2016
6159,2,DTH,2016
6160,2,DWCH,2016
6161,2,AGTK,2016
6162,2,KLAC,2016
6163,2,OPNT,2016
6164,2,PFHS,2016
6165,2,APPF,2016
6166,2,IMGG,2016
6167,2,ALOG,2016
6168,2,JAZZ,2016
6169,2,CAB,2016
6170,2,PUB18B,2016
6171,2,FCFS,2016
6172,2,BMRA,2016
6173,2,LNKD,2016
6174,2,BWA,2016
6175,2,CC,2016
6176,2,BRDT,2016
6177,2,CLSN,2016
6178,2,GLGI,2016
6179,2,VLO,2016
6180,2,DDD,2016
6181,2,STRI,2016
6182,2,FOCUS,2016
6183,2,DEWM,2016
6184,2,NATR,2016
6185,2,CPA17,2016
6186,2,NRG,2016
6187,2,FLIC,2016
6188,2,MDGN,2016
6189,2,ESRT,2016
6190,2,GCAP,2016
6191,2,REAL4,2016
6192,2,DFT,2016
6193,2,HFBC,2016
6194,2,CRS,2016
6195,2,CNO,2016
6196,2,ACFN,2016
6197,2,SEE,2016
6198,2,NGHT,2016
6199,2,EGRX,2016
6200,2,SLVM,2016
6201,2,HTA,2016
6202,2,VOXX,2016
6203,2,POIL,2016
6204,2,TKCI,2016
6205,2,SIF,2016
6206,2,TNH,2016
6207,2,ITT,2016
6208,2,COYN,2016
6209,2,NULM,2016
6210,2,PVTB,2016
6211,2,MTN,2016
6212,2,CK0001563922,2016
6213,2,SPLP,2016
6214,2,CIK0001436975,2016
6215,2,TSS,2016
6216,2,CTWS,2016
6217,2,DDBS,2016
6218,2,ZYNE,2016
6219,2,AAME,2016
6220,2,AOI,2016
6221,2,BRT,2016
6222,2,HOME,2016
6223,2,AWMI,2016
6224,2,ABCO,2016
6225,2,FINL,2016
6226,2,PGSY,2016
6227,2,APTS,2016
6228,2,DVMT,2016
6229,2,CMXC,2016
6230,2,VPIG,2016
6231,2,GAIF,2016
6232,2,STRA,2016
6233,2,XLRN,2016
6234,2,OLBK,2016
6235,2,PBSK,2016
6236,2,TRST,2016
6237,2,AFPW,2016
6238,2,GRCK,2016
6239,2,UNT,2016
6240,2,INTL,2016
6241,2,CCC,2016
6242,2,UIS,2016
6243,2,SRCH,2016
6244,2,OAS,2016
6245,2,FCHS,2016
6246,2,FBIO,2016
6247,2,IFF,2016
6248,2,MODN,2016
6249,2,AM,2016
6250,2,ARCK,2016
6251,2,ONCE,2016
6252,2,SIR,2016
6253,2,ARLZ,2016
6254,2,PPTG,2016
6255,2,FDBL,2016
6256,2,FMCC,2016
6257,2,SNSS,2016
6258,2,BVN,2016
6259,2,C430,2016
6260,2,IMDZ,2016
6261,2,POR,2016
6262,2,CNS,2016
6263,2,MGEE,2016
6264,2,FTLF,2016
6265,2,C147,2016
6266,2,VRLP,2016
6267,2,PAOS,2016
6268,2,TKR,2016
6269,2,WRLD,2016
6270,2,INLL,2016
6271,2,MMLP,2016
6272,2,LPST,2016
6273,2,ODT,2016
6274,2,ARLP,2016
6275,2,GTI,2016
6276,2,PUB17B,2016
