_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
3640,../archive/2018.QTR1/0001193125-18-058659.json,1,HAS,2018
3641,../archive/2018.QTR1/0001564590-18-003495.json,1,USFD,2018
3642,../archive/2018.QTR1/0001026608-18-000010.json,1,ACU,2018
3643,../archive/2018.QTR1/0001607062-18-000036.json,1,IBAL,2018
3644,../archive/2018.QTR1/0001555280-18-000053.json,1,ZTS,2018
3645,../archive/2018.QTR1/0000898173-18-000077.json,1,ORLY,2018
3646,../archive/2018.QTR1/0001640334-18-000408.json,1,ETBI,2018
3647,../archive/2018.QTR1/0000895419-18-000008.json,1,CREE,2018
3648,../archive/2018.QTR1/0001144204-18-014151.json,1,IOVA,2018
3649,../archive/2018.QTR1/0001493152-18-003774.json,1,SDPI,2018
3650,../archive/2018.QTR1/0001477932-18-000218.json,1,GENSERV,2018
3651,../archive/2018.QTR1/0001193125-18-083618.json,1,STCN,2018
3652,../archive/2018.QTR1/0001222840-18-000008.json,1,RPAI,2018
3653,../archive/2018.QTR1/0001564590-18-003883.json,1,LQ,2018
3654,../archive/2018.QTR1/0001144204-18-011216.json,1,ESCA,2018
3655,../archive/2018.QTR1/0001558370-18-000647.json,1,AR,2018
3656,../archive/2018.QTR1/0001558370-18-001955.json,1,RNGR,2018
3657,../archive/2018.QTR1/0001359687-18-000011.json,1,RTE,2018
3658,../archive/2018.QTR1/0001564590-18-005404.json,1,AGLE,2018
3659,../archive/2018.QTR1/0001144204-18-016029.json,1,UHN,2018
3660,../archive/2018.QTR1/0000797468-18-000005.json,1,OXY,2018
3661,../archive/2018.QTR1/0000034782-18-000033.json,1,SRCE,2018
3662,../archive/2018.QTR1/0001715629-18-000002.json,1,RLJ,2018
3663,../archive/2018.QTR1/0001437749-18-005880.json,1,HMTA,2018
3664,../archive/2018.QTR1/0001376474-18-000015.json,1,DUG,2018
3665,../archive/2018.QTR1/0001564590-18-004215.json,1,ECR,2018
3666,../archive/2018.QTR1/0001193125-18-047390.json,1,IOSP,2018
3667,../archive/2018.QTR1/0001628280-18-002567.json,1,HNM,2018
3668,../archive/2018.QTR1/0001615774-18-001934.json,1,IVDN,2018
3669,../archive/2018.QTR1/0001035443-18-000028.json,1,ARE,2018
3670,../archive/2018.QTR1/0001618756-18-000007.json,1,QSR,2018
3671,../archive/2018.QTR1/0001493152-18-001460.json,1,MOC,2018
3672,../archive/2018.QTR1/0000779152-18-000004.json,1,JKHY,2018
3673,../archive/2018.QTR1/0000054480-18-000046.json,1,KSU,2018
3674,../archive/2018.QTR1/0001156039-18-000003.json,1,ANTM,2018
3675,../archive/2018.QTR1/0001144204-18-017511.json,1,PGLC,2018
3676,../archive/2018.QTR1/0001072613-18-000240.json,1,CASM,2018
3677,../archive/2018.QTR1/0001100682-18-000005.json,1,CRL,2018
3678,../archive/2018.QTR1/0001393905-18-000103.json,1,VGRBF,2018
3679,../archive/2018.QTR1/0001437749-18-004511.json,1,NVEE,2018
3680,../archive/2018.QTR1/0001628280-18-003726.json,1,MNLO,2018
3681,../archive/2018.QTR1/0001477932-18-000832.json,1,GEE,2018
3682,../archive/2018.QTR1/0001439222-18-000004.json,1,AGIO,2018
3683,../archive/2018.QTR1/0001123360-18-000007.json,1,GPN,2018
3684,../archive/2018.QTR1/0000766421-18-000015.json,1,ALK,2018
3685,../archive/2018.QTR1/0001302215-18-000004.json,1,HLI,2018
3686,../archive/2018.QTR1/0001144204-18-006615.json,1,APDN,2018
3687,../archive/2018.QTR1/0001603978-18-000025.json,1,AQB,2018
3688,../archive/2018.QTR1/0001564590-18-003616.json,1,UUP,2018
3689,../archive/2018.QTR1/0000051548-18-000008.json,1,ISCA,2018
3690,../archive/2018.QTR1/0001177394-18-000010.json,1,SNX,2018
3691,../archive/2018.QTR1/0000721371-18-000020.json,1,CAH,2018
3692,../archive/2018.QTR1/0001047469-18-001540.json,1,CRAI,2018
3693,../archive/2018.QTR1/0001364250-18-000007.json,1,NYSEDEI,2018
3694,../archive/2018.QTR1/0001104659-18-013417.json,1,BNCL,2018
3695,../archive/2018.QTR1/0000058492-18-000004.json,1,LEG,2018
3696,../archive/2018.QTR1/0001437749-18-005245.json,1,KONA,2018
3697,../archive/2018.QTR1/0001493152-18-003518.json,1,MTNB,2018
3698,../archive/2018.QTR1/0001193125-18-064370.json,1,ANAT,2018
3699,../archive/2018.QTR1/0001111928-18-000034.json,1,IPGP,2018
3700,../archive/2018.QTR1/0001683168-18-000417.json,1,LIVE,2018
3701,../archive/2018.QTR1/0001437749-18-001990.json,1,ULBI,2018
3702,../archive/2018.QTR1/0001561032-18-000003.json,1,HCT,2018
3703,../archive/2018.QTR1/0001353283-18-000004.json,1,SPLK,2018
3704,../archive/2018.QTR1/0001378718-18-000008.json,1,WAIR,2018
3705,../archive/2018.QTR1/0001558370-18-001555.json,1,RIGL,2018
3706,../archive/2018.QTR1/0001553350-18-000174.json,1,HTBX,2018
3707,../archive/2018.QTR1/0001193125-18-079407.json,1,FXS,2018
3708,../archive/2018.QTR1/0000772406-18-000003.json,1,CRUS,2018
3709,../archive/2018.QTR1/0001683168-18-000801.json,1,MYDP,2018
3710,../archive/2018.QTR1/0000703604-18-000013.json,1,LAWS,2018
3711,../archive/2018.QTR1/0001628280-18-002658.json,1,FIT,2018
3712,../archive/2018.QTR1/0000890319-18-000027.json,1,TCO,2018
3713,../archive/2018.QTR1/0001558370-18-001943.json,1,PMTS,2018
3714,../archive/2018.QTR1/0001206942-18-000006.json,1,GOLD,2018
3715,../archive/2018.QTR1/0000907254-18-000017.json,1,BFS,2018
3716,../archive/2018.QTR1/0001301787-18-000033.json,1,BXC,2018
3717,../archive/2018.QTR1/0000700841-18-000006.json,1,RCMT,2018
3718,../archive/2018.QTR1/0000091928-18-000038.json,1,SJI,2018
3719,../archive/2018.QTR1/0001564590-18-002787.json,1,ALV,2018
3720,../archive/2018.QTR1/0001654954-18-003338.json,1,MOST,2018
3721,../archive/2018.QTR1/0001564590-18-001778.json,1,GIG,2018
3722,../archive/2018.QTR1/0001564590-18-004080.json,1,IRTC,2018
3723,../archive/2018.QTR1/0000822416-18-000009.json,1,PHM,2018
3724,../archive/2018.QTR1/0000927089-18-000147.json,1,QNTO,2018
3725,../archive/2018.QTR1/0001185185-18-000407.json,1,TRCC,2018
3726,../archive/2018.QTR1/0000719402-18-000007.json,1,FXNC,2018
3727,../archive/2018.QTR1/0001079973-18-000043.json,1,SVTE,2018
3728,../archive/2018.QTR1/0001558370-18-000981.json,1,SPG,2018
3729,../archive/2018.QTR1/0001672571-18-000002.json,1,ACHI,2018
3730,../archive/2018.QTR1/0000029915-18-000005.json,1,UCC,2018
3731,../archive/2018.QTR1/0000057528-18-000005.json,1,LNCE,2018
3732,../archive/2018.QTR1/0000737468-18-000017.json,1,WASH,2018
3733,../archive/2018.QTR1/0001213900-18-000564.json,1,SVDND,2018
3734,../archive/2018.QTR1/0000746515-18-000004.json,1,EXPD,2018
3735,../archive/2018.QTR1/0001585364-18-000015.json,1,PRGO,2018
3736,../archive/2018.QTR1/0001640334-18-000367.json,1,BLYQ,2018
3737,../archive/2018.QTR1/0001564590-18-005384.json,1,APVO,2018
3738,../archive/2018.QTR1/0001193125-18-076967.json,1,GBLI,2018
3739,../archive/2018.QTR1/0001564590-18-003600.json,1,DBP,2018
3740,../archive/2018.QTR1/0001193125-18-058566.json,1,GEO,2018
3741,../archive/2018.QTR1/0001628280-18-002967.json,1,UPLD,2018
3742,../archive/2018.QTR1/0001171843-18-002182.json,1,WHLM,2018
3743,../archive/2018.QTR1/0000072741-18-000028.json,1,ES,2018
3744,../archive/2018.QTR1/0001564590-18-001797.json,1,JMBA,2018
3745,../archive/2018.QTR1/0001096906-18-000148.json,1,PSSR,2018
3746,../archive/2018.QTR1/0001564590-18-005853.json,1,VICL,2018
3747,../archive/2018.QTR1/0001365135-18-000013.json,1,WU,2018
3748,../archive/2018.QTR1/0001548123-18-000038.json,1,CIK0001638911,2018
3749,../archive/2018.QTR1/0001378992-18-000009.json,1,BERY,2018
3750,../archive/2018.QTR1/0001035267-18-000013.json,1,ISRG,2018
3751,../archive/2018.QTR1/0001437749-18-004696.json,1,AWX,2018
3752,../archive/2018.QTR1/0001144204-18-014813.json,1,MFSF,2018
3753,../archive/2018.QTR1/0001213900-18-003466.json,1,STNL,2018
3754,../archive/2018.QTR1/0001640334-18-000449.json,1,URSL,2018
3755,../archive/2018.QTR1/0001549983-18-000002.json,1,CRDX,2018
3756,../archive/2018.QTR1/0001047469-18-001782.json,1,XELA,2018
3757,../archive/2018.QTR1/0000793074-18-000012.json,1,WERN,2018
3758,../archive/2018.QTR1/0001056358-18-000026.json,1,MTEX,2018
3759,../archive/2018.QTR1/0001564590-18-005445.json,1,MPB,2018
3760,../archive/2018.QTR1/0001045450-18-000021.json,1,EPR,2018
3761,../archive/2018.QTR1/0001393066-18-000003.json,1,RFP,2018
3762,../archive/2018.QTR1/0001513162-18-000086.json,1,TLX,2018
3763,../archive/2018.QTR1/0001564590-18-005916.json,1,EVRI,2018
3764,../archive/2018.QTR1/0001144204-18-009237.json,1,CZNC,2018
3765,../archive/2018.QTR1/0001275477-18-000034.json,1,ORC,2018
3766,../archive/2018.QTR1/0001445866-18-000123.json,1,SFEG,2018
3767,../archive/2018.QTR1/0001144204-18-018076.json,1,SSC,2018
3768,../archive/2018.QTR1/0001144204-18-014956.json,1,TPHS,2018
3769,../archive/2018.QTR1/0001078782-18-000204.json,1,ZIVO,2018
3770,../archive/2018.QTR1/0001477932-18-001018.json,1,TPNI,2018
3771,../archive/2018.QTR1/0001654954-18-003416.json,1,YGYI,2018
3772,../archive/2018.QTR1/0000904979-18-000023.json,1,SHLO,2018
3773,../archive/2018.QTR1/0001144204-18-014686.json,1,NVAX,2018
3774,../archive/2018.QTR1/0001554795-18-000055.json,1,SAL,2018
3775,../archive/2018.QTR1/0001615774-18-001975.json,1,SFHD,2018
3776,../archive/2018.QTR1/0001558370-18-002142.json,1,RMTI,2018
3777,../archive/2018.QTR1/0000009092-18-000002.json,1,BMI,2018
3778,../archive/2018.QTR1/0001524931-18-000024.json,1,CHUY,2018
3779,../archive/2018.QTR1/0001477932-18-000170.json,1,CGND,2018
3780,../archive/2018.QTR1/0000899689-18-000009.json,1,VNO,2018
3781,../archive/2018.QTR1/0001571049-18-000206.json,1,CYCC,2018
3782,../archive/2018.QTR1/0001477932-18-001331.json,1,APEX,2018
3783,../archive/2018.QTR1/0001437749-18-003295.json,1,BABB,2018
3784,../archive/2018.QTR1/0001477932-18-000873.json,1,SECT,2018
3785,../archive/2018.QTR1/0001628280-18-000848.json,1,NTCT,2018
3786,../archive/2018.QTR1/0001437749-18-001752.json,1,MLAB,2018
3787,../archive/2018.QTR1/0001193125-18-099192.json,1,ABFF,2018
3788,../archive/2018.QTR1/0001564590-18-004038.json,1,PMT,2018
3789,../archive/2018.QTR1/0001477932-18-000936.json,1,RTON,2018
3790,../archive/2018.QTR1/0001721868-18-000190.json,1,VSTR,2018
3791,../archive/2018.QTR1/0000007789-18-000013.json,1,ASB,2018
3792,../archive/2018.QTR1/0001437749-18-000456.json,1,FDS,2018
3793,../archive/2018.QTR1/0001031029-18-000025.json,1,SRT,2018
3794,../archive/2018.QTR1/0001558370-18-002457.json,1,TWOC,2018
3795,../archive/2018.QTR1/0001564590-18-007244.json,1,ESL,2018
3796,../archive/2018.QTR1/0001214659-18-002340.json,1,AGEC,2018
3797,../archive/2018.QTR1/0000230557-18-000009.json,1,SIGI,2018
3798,../archive/2018.QTR1/0001558370-18-002007.json,1,VIRT,2018
3799,../archive/2018.QTR1/0001571949-18-000003.json,1,ICE,2018
3800,../archive/2018.QTR1/0001144204-18-017931.json,1,SIAF,2018
3801,../archive/2018.QTR1/0000876523-18-000010.json,1,EZPW,2018
3802,../archive/2018.QTR1/0001267395-18-000024.json,1,AHL,2018
3803,../archive/2018.QTR1/0001564590-18-003270.json,1,BJRI,2018
3804,../archive/2018.QTR1/0001262463-18-000030.json,1,PGID,2018
3805,../archive/2018.QTR1/0001564590-18-002898.json,1,CXW,2018
3806,../archive/2018.QTR1/0001104659-18-009493.json,1,CMS,2018
3807,../archive/2018.QTR1/0000785786-18-000012.json,1,PLXS,2018
3808,../archive/2018.QTR1/0001580695-18-000029.json,1,VPLM,2018
3809,../archive/2018.QTR1/0001539838-18-000014.json,1,FANG,2018
3810,../archive/2018.QTR1/0001437749-18-002109.json,1,LRAD,2018
3811,../archive/2018.QTR1/0001437749-18-005336.json,1,TSSI,2018
3812,../archive/2018.QTR1/0001193125-18-084738.json,1,EFII,2018
3813,../archive/2018.QTR1/0001628280-18-002551.json,1,LRY,2018
3814,../archive/2018.QTR1/0001437749-18-004874.json,1,DSPG,2018
3815,../archive/2018.QTR1/0001193125-18-094041.json,1,PKKW,2018
3816,../archive/2018.QTR1/0001599916-18-000015.json,1,GLOBALBRIDGE,2018
3817,../archive/2018.QTR1/0001275477-18-000043.json,1,BMNM,2018
3818,../archive/2018.QTR1/0001493152-18-000494.json,1,NVOS,2018
3819,../archive/2018.QTR1/0001683168-18-000821.json,1,LWAY,2018
