_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
4311,../archive/2020.QTR2/0001564590-20-023053.json,2,FXB,2020
4312,../archive/2020.QTR2/0001104659-20-060260.json,2,MCS,2020
4313,../archive/2020.QTR2/0001477932-20-003501.json,2,NOVA,2020
4314,../archive/2020.QTR2/0001613859-20-000012.json,2,PRAH,2020
4315,../archive/2020.QTR2/0001213900-20-011893.json,2,TARA,2020
4316,../archive/2020.QTR2/0001493152-20-011806.json,2,BRFH,2020
4317,../archive/2020.QTR2/0000811589-20-000008.json,2,FBP,2020
4318,../archive/2020.QTR2/0001104659-20-054046.json,2,LKFN,2020
4319,../archive/2020.QTR2/0001628280-20-007650.json,2,LPI,2020
4320,../archive/2020.QTR2/0001554795-20-000121.json,2,CNCL,2020
4321,../archive/2020.QTR2/0001748773-20-000015.json,2,FANG,2020
4322,../archive/2020.QTR2/0001477932-20-002039.json,2,ICNB,2020
4323,../archive/2020.QTR2/0001035201-20-000005.json,2,CWT,2020
4324,../archive/2020.QTR2/0001640334-20-001510.json,2,ABVN,2020
4325,../archive/2020.QTR2/0001125376-20-000076.json,2,ENSG,2020
4326,../archive/2020.QTR2/0001558370-20-006425.json,2,OSMT,2020
4327,../archive/2020.QTR2/0001685040-20-000018.json,2,BHF,2020
4328,../archive/2020.QTR2/0001683168-20-001519.json,2,PHIO,2020
4329,../archive/2020.QTR2/0001193125-20-139371.json,2,RAIL,2020
4330,../archive/2020.QTR2/0001302215-20-000074.json,2,HLI,2020
4331,../archive/2020.QTR2/0001006655-20-000011.json,2,EPM,2020
4332,../archive/2020.QTR2/0001357204-20-000023.json,2,DNKN,2020
4333,../archive/2020.QTR2/0001437749-20-009353.json,2,INS,2020
4334,../archive/2020.QTR2/0000316709-20-000021.json,2,SCHW,2020
4335,../archive/2020.QTR2/0001214659-20-003976.json,2,CIK0001646916,2020
4336,../archive/2020.QTR2/0001493152-20-011943.json,2,TOFB,2020
4337,../archive/2020.QTR2/0001587732-20-000037.json,2,OGS,2020
4338,../archive/2020.QTR2/0001493152-20-010201.json,2,NTOX,2020
4339,../archive/2020.QTR2/0001185185-20-000898.json,2,ULNV,2020
