_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
1425,../archive/2022.QTR2/0001410578-22-000824.json,2,BSGAU,2022
1426,../archive/2022.QTR2/0001493152-22-010071.json,2,QTXB,2022
1427,../archive/2022.QTR2/0001213900-22-025980.json,2,GPAC,2022
1428,../archive/2022.QTR2/0001564590-22-017843.json,2,BIGC,2022
1429,../archive/2022.QTR2/0000950170-22-007055.json,2,FBHS,2022
1430,../archive/2022.QTR2/0001564590-22-020399.json,2,SSY,2022
1431,../archive/2022.QTR2/0001142596-22-000012.json,2,NUVA,2022
1432,../archive/2022.QTR2/0001689813-22-000041.json,2,BHVN,2022
1433,../archive/2022.QTR2/0001606909-22-000053.json,2,PANL,2022
1434,../archive/2022.QTR2/0001683168-22-003611.json,2,TKOI,2022
1435,../archive/2022.QTR2/0001709164-22-000019.json,2,HBB,2022
1436,../archive/2022.QTR2/0001333493-22-000061.json,2,EHTH,2022
1437,../archive/2022.QTR2/0000712534-22-000099.json,2,FRME,2022
1438,../archive/2022.QTR2/0001558370-22-008586.json,2,NETC,2022
1439,../archive/2022.QTR2/0001664710-22-000019.json,2,KROS,2022
1440,../archive/2022.QTR2/0001213900-22-026427.json,2,HSAQ,2022
1441,../archive/2022.QTR2/0001037868-22-000023.json,2,AME,2022
1442,../archive/2022.QTR2/0000950170-22-008578.json,2,AEVA,2022
1443,../archive/2022.QTR2/0001558370-22-007223.json,2,BCYC,2022
1444,../archive/2022.QTR2/0001493152-22-013986.json,2,CLOQ,2022
1445,../archive/2022.QTR2/0001564590-22-018894.json,2,XPER,2022
1446,../archive/2022.QTR2/0001649749-22-000095.json,2,FBK,2022
1447,../archive/2022.QTR2/0001364954-22-000050.json,2,CHGG,2022
1448,../archive/2022.QTR2/0000950170-22-009693.json,2,NKTX,2022
1449,../archive/2022.QTR2/0000074046-22-000047.json,2,ODC,2022
1450,../archive/2022.QTR2/0001213900-22-026831.json,2,RICO,2022
1451,../archive/2022.QTR2/0001558370-22-008990.json,2,DDBS,2022
1452,../archive/2022.QTR2/0001564590-22-018528.json,2,EYPT,2022
1453,../archive/2022.QTR2/0001735707-22-000042.json,2,GTX,2022
1454,../archive/2022.QTR2/0001683168-22-003476.json,2,NCRA,2022
1455,../archive/2022.QTR2/0001104659-22-058834.json,2,FRONU,2022
1456,../archive/2022.QTR2/0001213900-22-028985.json,2,FACT,2022
1457,../archive/2022.QTR2/0001558370-22-006824.json,2,FSP,2022
1458,../archive/2022.QTR2/0001140361-22-018324.json,2,ACMR,2022
1459,../archive/2022.QTR2/0001437749-22-010866.json,2,QLYS,2022
1460,../archive/2022.QTR2/0001437749-22-011774.json,2,HQI,2022
1461,../archive/2022.QTR2/0001212545-22-000109.json,2,WAL,2022
1462,../archive/2022.QTR2/0001493152-22-016511.json,2,BRWC,2022
1463,../archive/2022.QTR2/0001477932-22-004396.json,2,NBIO,2022
1464,../archive/2022.QTR2/0001193125-22-104674.json,2,SIER,2022
1465,../archive/2022.QTR2/0001583771-22-000003.json,2,HEPA,2022
1466,../archive/2022.QTR2/0001477294-22-000066.json,2,ST,2022
1467,../archive/2022.QTR2/0001387131-22-004850.json,2,TMRC,2022
1468,../archive/2022.QTR2/0001213900-22-024226.json,2,INMB,2022
1469,../archive/2022.QTR2/0001096906-22-001114.json,2,OMTK,2022
1470,../archive/2022.QTR2/0001628280-22-013038.json,2,DASH,2022
1471,../archive/2022.QTR2/0001193125-22-137544.json,2,UTL,2022
1472,../archive/2022.QTR2/0001856430-22-000019.json,2,SNPO,2022
1473,../archive/2022.QTR2/0001624794-22-000040.json,2,CSWI,2022
1474,../archive/2022.QTR2/0001835378-22-000065.json,2,IACB,2022
1475,../archive/2022.QTR2/0001493152-22-015278.json,2,PNPL,2022
1476,../archive/2022.QTR2/0001437749-22-008693.json,2,ENSV,2022
1477,../archive/2022.QTR2/0001410578-22-001697.json,2,TMB,2022
