_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
1052,../archive/2017.QTR4/0001552033-17-000067.json,4,CK0001552033,2017
1053,../archive/2017.QTR4/0001175483-17-000010.json,4,DS,2017
1054,../archive/2017.QTR4/0001558370-17-008916.json,4,AHPA,2017
1055,../archive/2017.QTR4/0001615774-17-006713.json,4,QPAG,2017
1056,../archive/2017.QTR4/0001104659-17-070971.json,4,LZB,2017
1057,../archive/2017.QTR4/0001615774-17-006656.json,4,CIK0001537663,2017
1058,../archive/2017.QTR4/0001564590-17-023241.json,4,WRD,2017
1059,../archive/2017.QTR4/0001213900-17-011678.json,4,GPAC,2017
1060,../archive/2017.QTR4/0001640334-17-002207.json,4,PSCR,2017
1061,../archive/2017.QTR4/0001477932-17-005297.json,4,DEAC,2017
1062,../archive/2017.QTR4/0001493152-17-012612.json,4,COCP,2017
1063,../archive/2017.QTR4/0000882508-17-000039.json,4,QUIK,2017
1064,../archive/2017.QTR4/0001024725-17-000037.json,4,TEN,2017
1065,../archive/2017.QTR4/0001081316-17-000027.json,4,BHE,2017
1066,../archive/2017.QTR4/0001144204-17-056510.json,4,USL,2017
1067,../archive/2017.QTR4/0001104659-17-067164.json,4,NEOS,2017
1068,../archive/2017.QTR4/0000858339-17-000246.json,4,CZR,2017
1069,../archive/2017.QTR4/0000919956-17-000055.json,4,AVCA,2017
1070,../archive/2017.QTR4/0000070145-17-000054.json,4,NFG,2017
1071,../archive/2017.QTR4/0001564590-17-021856.json,4,KND,2017
1072,../archive/2017.QTR4/0001379041-17-000180.json,4,EIG,2017
1073,../archive/2017.QTR4/0001564590-17-022283.json,4,RVA,2017
1074,../archive/2017.QTR4/0001262463-17-000264.json,4,PAHX,2017
1075,../archive/2017.QTR4/0001213900-17-011101.json,4,YERR,2017
1076,../archive/2017.QTR4/0001170010-17-000162.json,4,KMX,2017
1077,../archive/2017.QTR4/0001140361-17-039693.json,4,MCBC,2017
1078,../archive/2017.QTR4/0001564590-17-019583.json,4,CSTR,2017
1079,../archive/2017.QTR4/0001193125-17-340377.json,4,CK0001428043,2017
1080,../archive/2017.QTR4/0001564590-17-024707.json,4,SEAC,2017
1081,../archive/2017.QTR4/0000107140-17-000051.json,4,JWA,2017
1082,../archive/2017.QTR4/0001017386-17-000222.json,4,HISP,2017
1083,../archive/2017.QTR4/0000037996-17-000092.json,4,F,2017
1084,../archive/2017.QTR4/0001564590-17-023168.json,4,CK0001680232,2017
1085,../archive/2017.QTR4/0000798354-17-000023.json,4,FISV,2017
1086,../archive/2017.QTR4/0001193125-17-363102.json,4,FNKO,2017
1087,../archive/2017.QTR4/0001327811-17-000032.json,4,WDAY,2017
1088,../archive/2017.QTR4/0001662252-17-000244.json,4,NLRT,2017
1089,../archive/2017.QTR4/0001052918-17-000545.json,4,LBSV,2017
1090,../archive/2017.QTR4/0001104659-17-066260.json,4,TCP,2017
1091,../archive/2017.QTR4/0001602658-17-000101.json,4,ISTR,2017
1092,../archive/2017.QTR4/0001463101-17-000110.json,4,ENPH,2017
1093,../archive/2017.QTR4/0001213900-17-012392.json,4,DDRT,2017
1094,../archive/2017.QTR4/0001591763-17-000059.json,4,ENBL,2017
1095,../archive/2017.QTR4/0001213900-17-011947.json,4,CJJD,2017
1096,../archive/2017.QTR4/0001615774-17-006590.json,4,AERG,2017
1097,../archive/2017.QTR4/0001193805-17-003463.json,4,ABAC,2017
1098,../archive/2017.QTR4/0001493152-17-012887.json,4,NGLD,2017
1099,../archive/2017.QTR4/0001193125-17-338853.json,4,ALDX,2017
1100,../archive/2017.QTR4/0000886163-17-000127.json,4,LGND,2017
1101,../archive/2017.QTR4/0000043920-17-000051.json,4,GEF,2017
1102,../archive/2017.QTR4/0001721868-17-000188.json,4,ALRT,2017
1103,../archive/2017.QTR4/0001493152-17-013541.json,4,GBCS,2017
1104,../archive/2017.QTR4/0000798949-17-000033.json,4,UNT,2017
1105,../archive/2017.QTR4/0001582966-17-000051.json,4,CQH,2017
1106,../archive/2017.QTR4/0001140361-17-040421.json,4,SMP,2017
1107,../archive/2017.QTR4/0001493152-17-013111.json,4,GRNQ,2017
1108,../archive/2017.QTR4/0001552781-17-000616.json,4,ENFC,2017
1109,../archive/2017.QTR4/0001065280-17-000180.json,4,NFLX,2017
1110,../archive/2017.QTR4/0001377469-17-000041.json,4,ATPT,2017
1111,../archive/2017.QTR4/0000929008-17-000029.json,4,WCC,2017
1112,../archive/2017.QTR4/0001679268-17-000061.json,4,TUSK,2017
1113,../archive/2017.QTR4/0001609351-17-000114.json,4,ONCE,2017
1114,../archive/2017.QTR4/0001564590-17-020986.json,4,LMRK,2017
1115,../archive/2017.QTR4/0001144204-17-056052.json,4,ASRV,2017
1116,../archive/2017.QTR4/0001507957-17-000045.json,4,IPWR,2017
1117,../archive/2017.QTR4/0001117768-17-001863.json,4,ORHK,2017
1118,../archive/2017.QTR4/0001394074-17-000011.json,4,SEP,2017
1119,../archive/2017.QTR4/0001564590-17-024183.json,4,BECN,2017
1120,../archive/2017.QTR4/0000743367-17-000064.json,4,BHB,2017
1121,../archive/2017.QTR4/0001558370-17-008557.json,4,PLUG,2017
1122,../archive/2017.QTR4/0001558370-17-007708.json,4,ECOL,2017
1123,../archive/2017.QTR4/0000008670-17-000012.json,4,ADP,2017
1124,../archive/2017.QTR4/0001386926-17-000014.json,4,KFN,2017
1125,../archive/2017.QTR4/0000104889-17-000040.json,4,GHC,2017
1126,../archive/2017.QTR4/0000059558-17-000058.json,4,LNC,2017
1127,../archive/2017.QTR4/0001387131-17-005455.json,4,FOSI,2017
1128,../archive/2017.QTR4/0001144204-17-057706.json,4,HDSN,2017
1129,../archive/2017.QTR4/0000805022-17-000021.json,4,BPL,2017
1130,../archive/2017.QTR4/0001438533-17-000034.json,4,RTRX,2017
1131,../archive/2017.QTR4/0000020286-17-000069.json,4,CINF,2017
1132,../archive/2017.QTR4/0001213900-17-012003.json,4,CGA,2017
1133,../archive/2017.QTR4/0001520138-17-000383.json,4,GHHC,2017
1134,../archive/2017.QTR4/0001493152-17-012096.json,4,PURE,2017
1135,../archive/2017.QTR4/0001628280-17-011191.json,4,REGI,2017
1136,../archive/2017.QTR4/0001558370-17-008384.json,4,VVUS,2017
1137,../archive/2017.QTR4/0001213900-17-011156.json,4,ISRB,2017
1138,../archive/2017.QTR4/0000749251-17-000019.json,4,IT,2017
1139,../archive/2017.QTR4/0001144204-17-059061.json,4,CIK0001563756,2017
1140,../archive/2017.QTR4/0001393883-17-000042.json,4,DHX,2017
1141,../archive/2017.QTR4/0001558235-17-000046.json,4,CPA18,2017
1142,../archive/2017.QTR4/0000934612-17-000017.json,4,BNI,2017
1143,../archive/2017.QTR4/0001127855-17-000303.json,4,MYNG,2017
1144,../archive/2017.QTR4/0001532063-17-000014.json,4,ESRX,2017
1145,../archive/2017.QTR4/0000026172-17-000027.json,4,CMI,2017
1146,../archive/2017.QTR4/0001193125-17-336119.json,4,NSIT,2017
1147,../archive/2017.QTR4/0001096385-17-000080.json,4,VVC,2017
1148,../archive/2017.QTR4/0001276531-17-000012.json,4,SCGY,2017
1149,../archive/2017.QTR4/0001014897-17-000239.json,4,BTLN,2017
1150,../archive/2017.QTR4/0001493152-17-014457.json,4,KSIX,2017
1151,../archive/2017.QTR4/0001564822-17-000045.json,4,CIK,2017
1152,../archive/2017.QTR4/0001144204-17-059574.json,4,ASFT,2017
1153,../archive/2017.QTR4/0001144204-17-057993.json,4,RPRX,2017
1154,../archive/2017.QTR4/0001477932-17-005556.json,4,NEWLEAP,2017
1155,../archive/2017.QTR4/0001104659-17-066667.json,4,CLI,2017
1156,../archive/2017.QTR4/0001437749-17-019116.json,4,PTIX,2017
1157,../archive/2017.QTR4/0001144204-17-059124.json,4,IMNP,2017
1158,../archive/2017.QTR4/0001193125-17-324574.json,4,L,2017
1159,../archive/2017.QTR4/0001091818-17-000253.json,4,SNI,2017
1160,../archive/2017.QTR4/0001556766-17-000057.json,4,ALDW,2017
1161,../archive/2017.QTR4/0001609702-17-000022.json,4,CDK,2017
1162,../archive/2017.QTR4/0001062993-17-005043.json,4,WTER,2017
1163,../archive/2017.QTR4/0001588238-17-000020.json,4,RICE,2017
1164,../archive/2017.QTR4/0001091818-17-000224.json,4,SNI,2017
1165,../archive/2017.QTR4/0001654954-17-010469.json,4,IAIC,2017
1166,../archive/2017.QTR4/0001085869-17-000046.json,4,PRFT,2017
1167,../archive/2017.QTR4/0001553350-17-001248.json,4,CNAB,2017
1168,../archive/2017.QTR4/0000766404-17-000012.json,4,MSOF,2017
1169,../archive/2017.QTR4/0000851205-17-000016.json,4,CGNX,2017
1170,../archive/2017.QTR4/0001213900-17-012648.json,4,OMNT,2017
1171,../archive/2017.QTR4/0001113481-17-000040.json,4,MDCO,2017
1172,../archive/2017.QTR4/0001437749-17-018320.json,4,MLAB,2017
1173,../archive/2017.QTR4/0000108772-17-000048.json,4,XRX,2017
1174,../archive/2017.QTR4/0001493152-17-011788.json,4,SPGX,2017
1175,../archive/2017.QTR4/0001476045-17-000087.json,4,CLDT,2017
1176,../archive/2017.QTR4/0001657045-17-000026.json,4,MKKH,2017
1177,../archive/2017.QTR4/0001144204-17-058607.json,4,EYEG,2017
1178,../archive/2017.QTR4/0001564590-17-025136.json,4,FDX,2017
1179,../archive/2017.QTR4/0001144204-17-057008.json,4,OTEL,2017
1180,../archive/2017.QTR4/0000906163-17-000009.json,4,NVR,2017
1181,../archive/2017.QTR4/0001193125-17-336882.json,4,ARRS,2017
1182,../archive/2017.QTR4/0001558370-17-008609.json,4,DEPO,2017
1183,../archive/2017.QTR4/0000764180-17-000126.json,4,MO,2017
1184,../archive/2017.QTR4/0001564590-17-021525.json,4,CK0000731288,2017
1185,../archive/2017.QTR4/0000894671-17-000044.json,4,OVBC,2017
1186,../archive/2017.QTR4/0000823094-17-000056.json,4,BID,2017
1187,../archive/2017.QTR4/0001564590-17-021175.json,4,AVD,2017
1188,../archive/2017.QTR4/0001654954-17-010486.json,4,ACER,2017
1189,../archive/2017.QTR4/0000070866-17-000058.json,4,NCR,2017
1190,../archive/2017.QTR4/0001615774-17-006226.json,4,ROSE,2017
1191,../archive/2017.QTR4/0000922864-17-000043.json,4,AIV,2017
1192,../archive/2017.QTR4/0001079974-17-000535.json,4,WASM,2017
1193,../archive/2017.QTR4/0001483195-17-000015.json,4,ORIT,2017
1194,../archive/2017.QTR4/0000899866-17-000174.json,4,ALXN,2017
1195,../archive/2017.QTR4/0001144204-17-057771.json,4,WEBK,2017
1196,../archive/2017.QTR4/0001562762-17-000175.json,4,FNHC,2017
1197,../archive/2017.QTR4/0001025953-17-000007.json,4,NOVC,2017
1198,../archive/2017.QTR4/0001675820-17-000060.json,4,ROVI,2017
1199,../archive/2017.QTR4/0001144204-17-060052.json,4,PSPW,2017
1200,../archive/2017.QTR4/0000034067-17-000049.json,4,BOOM,2017
1201,../archive/2017.QTR4/0000318833-17-000055.json,4,TISI,2017
1202,../archive/2017.QTR4/0001628280-17-011365.json,4,SGYP,2017
1203,../archive/2017.QTR4/0000075288-17-000054.json,4,OXM,2017
1204,../archive/2017.QTR4/0001037038-17-000010.json,4,RL,2017
1205,../archive/2017.QTR4/0001640334-17-002698.json,4,CICLET,2017
1206,../archive/2017.QTR4/0001078782-17-001616.json,4,WLUC,2017
1207,../archive/2017.QTR4/0001654954-17-010310.json,4,PCYG,2017
1208,../archive/2017.QTR4/0001628280-17-011220.json,4,WSFS,2017
1209,../archive/2017.QTR4/0000768835-17-000102.json,4,BIG,2017
1210,../archive/2017.QTR4/0001381668-17-000077.json,4,TFSL,2017
1211,../archive/2017.QTR4/0001564590-17-022866.json,4,DBO,2017
1212,../archive/2017.QTR4/0001193125-17-364464.json,4,AMSWA,2017
1213,../archive/2017.QTR4/0001493152-17-013166.json,4,ALPE,2017
1214,../archive/2017.QTR4/0001615774-17-006699.json,4,HYJF,2017
1215,../archive/2017.QTR4/0001654954-17-011501.json,4,CVM,2017
1216,../archive/2017.QTR4/0001477932-17-006024.json,4,MMEX,2017
1217,../archive/2017.QTR4/0000757011-17-000064.json,4,USG,2017
1218,../archive/2017.QTR4/0001571283-17-000054.json,4,REXR,2017
1219,../archive/2017.QTR4/0001144204-17-057264.json,4,TPHS,2017
1220,../archive/2017.QTR4/0000070858-17-000046.json,4,BAC,2017
1221,../archive/2017.QTR4/0001213900-17-011930.json,4,OMNT,2017
1222,../archive/2017.QTR4/0001493152-17-011675.json,4,MCAR,2017
1223,../archive/2017.QTR4/0001057352-17-000075.json,4,CSGP,2017
1224,../archive/2017.QTR4/0001165527-17-000246.json,4,AOIX,2017
1225,../archive/2017.QTR4/0001144204-17-059104.json,4,SVON,2017
1226,../archive/2017.QTR4/0001493152-17-015266.json,4,AMDA,2017
1227,../archive/2017.QTR4/0001144204-17-057819.json,4,INTG,2017
1228,../archive/2017.QTR4/0001143155-17-000008.json,4,XBKS,2017
1229,../archive/2017.QTR4/0001656239-17-000053.json,4,PNK,2017
1230,../archive/2017.QTR4/0001364479-17-000042.json,4,HRI,2017
1231,../archive/2017.QTR4/0001144204-17-059041.json,4,LORL,2017
1232,../archive/2017.QTR4/0001683168-17-002853.json,4,BROG,2017
1233,../archive/2017.QTR4/0001374684-17-000003.json,4,MULE,2017
1234,../archive/2017.QTR4/0001185185-17-002286.json,4,CCTC,2017
1235,../archive/2017.QTR4/0001062993-17-004737.json,4,SCY,2017
1236,../archive/2017.QTR4/0001127855-17-000323.json,4,MYNG,2017
1237,../archive/2017.QTR4/0001213900-17-010767.json,4,MVTG,2017
1238,../archive/2017.QTR4/0001144204-17-058980.json,4,INVU,2017
1239,../archive/2017.QTR4/0001478726-17-000054.json,4,CHFN,2017
1240,../archive/2017.QTR4/0001628280-17-010870.json,4,AIZ,2017
1241,../archive/2017.QTR4/0001558370-17-008577.json,4,JONE,2017
1242,../archive/2017.QTR4/0001273813-17-000045.json,4,AGO,2017
1243,../archive/2017.QTR4/0001546417-17-000099.json,4,BLMN,2017
1244,../archive/2017.QTR4/0000807707-17-000040.json,4,VOXX,2017
1245,../archive/2017.QTR4/0000927003-17-000047.json,4,AEIS,2017
1246,../archive/2017.QTR4/0001144204-17-057726.json,4,XXII,2017
1247,../archive/2017.QTR4/0001683168-17-003038.json,4,MOBQ,2017
1248,../archive/2017.QTR4/0001654954-17-009920.json,4,EXE,2017
