_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
3325,../archive/2020.QTR4/0001683168-20-003753.json,4,SAVMOBI,2020
3326,../archive/2020.QTR4/0000093676-20-000037.json,4,SCX,2020
3327,../archive/2020.QTR4/0000912093-20-000101.json,4,VIAV,2020
3328,../archive/2020.QTR4/0001193125-20-289149.json,4,BPOP,2020
3329,../archive/2020.QTR4/0000019612-20-000202.json,4,TCF,2020
3330,../archive/2020.QTR4/0001437749-20-023520.json,4,TBTC,2020
3331,../archive/2020.QTR4/0001564590-20-051662.json,4,ACOR,2020
3332,../archive/2020.QTR4/0001781755-20-000076.json,4,BRP,2020
3333,../archive/2020.QTR4/0000842518-20-000054.json,4,EVBN,2020
3334,../archive/2020.QTR4/0001654954-20-012041.json,4,FMBM,2020
3335,../archive/2020.QTR4/0001564590-20-051377.json,4,VTVT,2020
3336,../archive/2020.QTR4/0001503707-20-000033.json,4,NSHI,2020
3337,../archive/2020.QTR4/0001314152-20-000094.json,4,JLLIPT,2020
3338,../archive/2020.QTR4/0001213900-20-036352.json,4,HYLN,2020
3339,../archive/2020.QTR4/0000804269-20-000043.json,4,ACF,2020
3340,../archive/2020.QTR4/0001493152-20-020839.json,4,INVU,2020
3341,../archive/2020.QTR4/0001731122-20-001074.json,4,AOXY,2020
3342,../archive/2020.QTR4/0001564590-20-050566.json,4,ACAD,2020
3343,../archive/2020.QTR4/0001753926-20-000359.json,4,SIGY,2020
3344,../archive/2020.QTR4/0001564590-20-048855.json,4,FBHS,2020
3345,../archive/2020.QTR4/0001628280-20-017098.json,4,AMSWA,2020
3346,../archive/2020.QTR4/0001574197-20-000028.json,4,FPH,2020
3347,../archive/2020.QTR4/0001140361-20-025513.json,4,USNU,2020
3348,../archive/2020.QTR4/0000720005-20-000063.json,4,RJF,2020
3349,../archive/2020.QTR4/0001564590-20-047470.json,4,KALU,2020
3350,../archive/2020.QTR4/0000107815-20-000281.json,4,WPS,2020
3351,../archive/2020.QTR4/0001213900-20-037390.json,4,WORX,2020
3352,../archive/2020.QTR4/0001558370-20-014403.json,4,TMB,2020
3353,../archive/2020.QTR4/0000230557-20-000023.json,4,SIGI,2020
3354,../archive/2020.QTR4/0001014897-20-000088.json,4,PIPG,2020
3355,../archive/2020.QTR4/0001193125-20-292990.json,4,AMWL,2020
3356,../archive/2020.QTR4/0001094285-20-000163.json,4,TDY,2020
3357,../archive/2020.QTR4/0001564590-20-052222.json,4,SP,2020
3358,../archive/2020.QTR4/0001493152-20-021117.json,4,BTN,2020
3359,../archive/2020.QTR4/0001104659-20-122556.json,4,BFT,2020
3360,../archive/2020.QTR4/0001564590-20-052737.json,4,DTIL,2020
3361,../archive/2020.QTR4/0001628280-20-015733.json,4,AKBA,2020
3362,../archive/2020.QTR4/0001217234-20-000192.json,4,CDNA,2020
3363,../archive/2020.QTR4/0001213900-20-038823.json,4,DRVD,2020
