_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
3132,../archive/2017.QTR3/0001200375-17-000026.json,3,CDXS,2017
3133,../archive/2017.QTR3/0001493152-17-009263.json,3,RSKIA,2017
3134,../archive/2017.QTR3/0001558370-17-006373.json,3,ECYT,2017
3135,../archive/2017.QTR3/0001328581-17-000052.json,3,BCC,2017
3136,../archive/2017.QTR3/0001654954-17-007277.json,3,CMTV,2017
3137,../archive/2017.QTR3/0001169561-17-000026.json,3,CVLT,2017
3138,../archive/2017.QTR3/0001140361-17-029787.json,3,MOD,2017
3139,../archive/2017.QTR3/0001654954-17-006935.json,3,OLBK,2017
3140,../archive/2017.QTR3/0001079974-17-000378.json,3,ZOSN,2017
3141,../archive/2017.QTR3/0001477932-17-004711.json,3,MEDR,2017
3142,../archive/2017.QTR3/0001144204-17-041643.json,3,RGBD,2017
3143,../archive/2017.QTR3/0001058867-17-000017.json,3,GNTY,2017
3144,../archive/2017.QTR3/0001558370-17-006188.json,3,HCOM,2017
3145,../archive/2017.QTR3/0001002014-17-000155.json,3,ECOS,2017
3146,../archive/2017.QTR3/0001104659-17-048931.json,3,CLI,2017
3147,../archive/2017.QTR3/0001144204-17-041213.json,3,INOD,2017
3148,../archive/2017.QTR3/0001213900-17-010105.json,3,BMXC,2017
3149,../archive/2017.QTR3/0001640334-17-001547.json,3,TGRP,2017
3150,../archive/2017.QTR3/0001564590-17-017672.json,3,FELP,2017
3151,../archive/2017.QTR3/0001005817-17-000008.json,3,TMP,2017
3152,../archive/2017.QTR3/0001157523-17-002584.json,3,AURM,2017
3153,../archive/2017.QTR3/0001472375-17-000102.json,3,IMAV,2017
3154,../archive/2017.QTR3/0000065011-17-000118.json,3,MDP,2017
3155,../archive/2017.QTR3/0001144204-17-042595.json,3,LLEX,2017
3156,../archive/2017.QTR3/0001493152-17-009132.json,3,HEEH,2017
3157,../archive/2017.QTR3/0000216228-17-000029.json,3,ITT,2017
3158,../archive/2017.QTR3/0001628280-17-008008.json,3,MRTX,2017
3159,../archive/2017.QTR3/0001518587-17-000031.json,3,ARS,2017
3160,../archive/2017.QTR3/0001387131-17-004685.json,3,LPTH,2017
3161,../archive/2017.QTR3/0001193125-17-242328.json,3,WSBC,2017
3162,../archive/2017.QTR3/0001659173-17-000356.json,3,ATIN,2017
3163,../archive/2017.QTR3/0001104659-17-051356.json,3,BYFC,2017
3164,../archive/2017.QTR3/0000049754-17-000011.json,3,DIN,2017
3165,../archive/2017.QTR3/0001171520-17-000349.json,3,PLYM,2017
3166,../archive/2017.QTR3/0001558370-17-006537.json,3,MER,2017
3167,../archive/2017.QTR3/0001144204-17-041706.json,3,ELTP,2017
3168,../archive/2017.QTR3/0001468010-17-000038.json,3,SFR,2017
3169,../archive/2017.QTR3/0000867773-17-000053.json,3,SPWR,2017
3170,../archive/2017.QTR3/0001396446-17-000085.json,3,CYS,2017
3171,../archive/2017.QTR3/0000701985-17-000052.json,3,LB,2017
3172,../archive/2017.QTR3/0000874501-17-000096.json,3,AMBC,2017
3173,../archive/2017.QTR3/0001568162-17-000014.json,3,AFIN,2017
3174,../archive/2017.QTR3/0001387131-17-004113.json,3,MEP,2017
3175,../archive/2017.QTR3/0001663577-17-000250.json,3,VIBI,2017
3176,../archive/2017.QTR3/0001144204-17-042203.json,3,HGSH,2017
3177,../archive/2017.QTR3/0000097216-17-000180.json,3,TEX,2017
3178,../archive/2017.QTR3/0001564590-17-015423.json,3,GEVO,2017
3179,../archive/2017.QTR3/0001193125-17-234687.json,3,CRY,2017
3180,../archive/2017.QTR3/0001104659-17-045895.json,3,TRV,2017
3181,../archive/2017.QTR3/0001331465-17-000148.json,3,FHLBA,2017
3182,../archive/2017.QTR3/0001304280-17-000033.json,3,NVL,2017
3183,../archive/2017.QTR3/0001312073-17-000035.json,3,PAY,2017
3184,../archive/2017.QTR3/0001615774-17-003754.json,3,CTTC,2017
3185,../archive/2017.QTR3/0001604665-17-000025.json,3,WLKP,2017
3186,../archive/2017.QTR3/0000863894-17-000023.json,3,VERU,2017
3187,../archive/2017.QTR3/0001053532-17-000029.json,3,LHO,2017
3188,../archive/2017.QTR3/0001437749-17-013836.json,3,GIGA,2017
3189,../archive/2017.QTR3/0000006951-17-000026.json,3,AMAT,2017
3190,../archive/2017.QTR3/0001564590-17-015136.json,3,SFM,2017
3191,../archive/2017.QTR3/0001193125-17-257346.json,3,SCON,2017
3192,../archive/2017.QTR3/0001062993-17-003413.json,3,RYMM,2017
3193,../archive/2017.QTR3/0001214659-17-004972.json,3,CIK1338474,2017
3194,../archive/2017.QTR3/0001628280-17-008321.json,3,ADMS,2017
