_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
190,../archive/2010.QTR2/0000950123-10-046686.json,2,EP,2010
191,../archive/2010.QTR2/0000950123-10-040660.json,2,HIG,2010
192,../archive/2010.QTR2/0001104659-10-031404.json,2,DE,2010
193,../archive/2010.QTR2/0000024741-10-000018.json,2,GLW,2010
194,../archive/2010.QTR2/0000950123-10-043298.json,2,PTEN,2010
195,../archive/2010.QTR2/0000950123-10-043277.json,2,JCI,2010
196,../archive/2010.QTR2/0001193125-10-088874.json,2,LMT,2010
197,../archive/2010.QTR2/0000950123-10-037065.json,2,GR,2010
198,../archive/2010.QTR2/0001193125-10-110374.json,2,XTO,2010
199,../archive/2010.QTR2/0001193125-10-112719.json,2,IPCC,2010
200,../archive/2010.QTR2/0000950123-10-052098.json,2,FLEX,2010
201,../archive/2010.QTR2/0001193125-10-109084.json,2,AXP,2010
202,../archive/2010.QTR2/0001193125-10-107560.json,2,STI,2010
203,../archive/2010.QTR2/0001061219-10-000025.json,2,EPD,2010
204,../archive/2010.QTR2/0001193125-10-094744.json,2,X,2010
205,../archive/2010.QTR2/0000217346-10-000048.json,2,TXT,2010
206,../archive/2010.QTR2/0001047469-10-004925.json,2,EIX,2010
207,../archive/2010.QTR2/0000277948-10-000025.json,2,CSX,2010
208,../archive/2010.QTR2/0000950123-10-046448.json,2,ARTG,2010
209,../archive/2010.QTR2/0000950123-10-045634.json,2,SLM,2010
210,../archive/2010.QTR2/0000059558-10-000159.json,2,LNC,2010
211,../archive/2010.QTR2/0001193125-10-108284.json,2,PCAR,2010
212,../archive/2010.QTR2/0000107815-10-000062.json,2,WEC,2010
213,../archive/2010.QTR2/0001193125-10-113077.json,2,MCO,2010
214,../archive/2010.QTR2/0001193125-10-104566.json,2,DVA,2010
215,../archive/2010.QTR2/0001047469-10-005032.json,2,GENZ,2010
216,../archive/2010.QTR2/0001193125-10-108881.json,2,Q,2010
217,../archive/2010.QTR2/0001193125-10-102075.json,2,SWY,2010
218,../archive/2010.QTR2/0000930413-10-002069.json,2,HON,2010
219,../archive/2010.QTR2/0000950123-10-055965.json,2,FHN,2010
220,../archive/2010.QTR2/0000950123-10-031777.json,2,CAG,2010
221,../archive/2010.QTR2/0001193125-10-099289.json,2,D,2010
222,../archive/2010.QTR2/0001193125-10-110273.json,2,IMO,2010
223,../archive/2010.QTR2/0001193125-10-106827.json,2,NWS,2010
224,../archive/2010.QTR2/0000950123-10-046563.json,2,BTU,2010
225,../archive/2010.QTR2/0001193125-10-111161.json,2,ED,2010
226,../archive/2010.QTR2/0001193125-10-096869.json,2,EBAY,2010
227,../archive/2010.QTR2/0001014108-10-000118.json,2,KMP,2010
