json_id,location,quarter,ticker,year
924,../archive/2011.QTR2/0001193125-11-123613.json,2,ANH,2011
925,../archive/2011.QTR2/0001094093-11-000127.json,2,PGN,2011
926,../archive/2011.QTR2/0000104207-11-000028.json,2,WAG,2011
927,../archive/2011.QTR2/0001104659-11-024552.json,2,DISH,2011
928,../archive/2011.QTR2/0000799233-11-000017.json,2,HTLD,2011
929,../archive/2011.QTR2/0001104659-11-033628.json,2,GES,2011
930,../archive/2011.QTR2/0001193125-11-125285.json,2,HSNI,2011
931,../archive/2011.QTR2/0001193125-11-132405.json,2,GILD,2011
932,../archive/2011.QTR2/0000921503-11-000025.json,2,BTH,2011
933,../archive/2011.QTR2/0000950123-11-048446.json,2,DIOD,2011
934,../archive/2011.QTR2/0000950123-11-041667.json,2,TNB,2011
935,../archive/2011.QTR2/0001363851-11-000027.json,2,SXCI,2011
936,../archive/2011.QTR2/0001193125-11-149262.json,2,ERTS,2011
937,../archive/2011.QTR2/0001185185-11-000670.json,2,ASUR,2011
938,../archive/2011.QTR2/0000811532-11-000036.json,2,FUN,2011
939,../archive/2011.QTR2/0000950123-11-045448.json,2,LAMR,2011
940,../archive/2011.QTR2/0001104659-11-024010.json,2,ROL,2011
941,../archive/2011.QTR2/0001193125-11-132393.json,2,ORLY,2011
942,../archive/2011.QTR2/0001193125-11-127369.json,2,HOLX,2011
943,../archive/2011.QTR2/0000950123-11-046566.json,2,DNEX,2011
944,../archive/2011.QTR2/0001104659-11-026685.json,2,SHO,2011
945,../archive/2011.QTR2/0001144204-11-024342.json,2,DAN,2011
946,../archive/2011.QTR2/0000031235-11-000085.json,2,EK,2011
947,../archive/2011.QTR2/0000078890-11-000019.json,2,BCO,2011
948,../archive/2011.QTR2/0001316360-11-000070.json,2,IHS,2011
949,../archive/2011.QTR2/0001193125-11-132242.json,2,DBA,2011
950,../archive/2011.QTR2/0001193125-11-130290.json,2,CMO,2011
951,../archive/2011.QTR2/0001193125-11-123146.json,2,BBG,2011
952,../archive/2011.QTR2/0001193125-11-134379.json,2,SRX,2011
953,../archive/2011.QTR2/0001193125-11-128474.json,2,HBHC,2011
954,../archive/2011.QTR2/0001047469-11-004333.json,2,EIX,2011
955,../archive/2011.QTR2/0001104659-11-026328.json,2,MRH,2011
956,../archive/2011.QTR2/0001193125-11-151042.json,2,SIG,2011
957,../archive/2011.QTR2/0001047469-11-005488.json,2,TTWO,2011
958,../archive/2011.QTR2/0001193125-11-125883.json,2,FISV,2011
959,../archive/2011.QTR2/0000950123-11-047459.json,2,AHL,2011
960,../archive/2011.QTR2/0001193125-11-123957.json,2,GMCR,2011
961,../archive/2011.QTR2/0001104659-11-025787.json,2,TRH,2011
962,../archive/2011.QTR2/0001206774-11-001117.json,2,VSH,2011
963,../archive/2011.QTR2/0000950123-11-041132.json,2,RSG,2011
964,../archive/2011.QTR2/0001193125-11-130697.json,2,CAR,2011
965,../archive/2011.QTR2/0000950123-11-046462.json,2,FNB,2011
966,../archive/2011.QTR2/0001193125-11-128198.json,2,WBS,2011
967,../archive/2011.QTR2/0000950123-11-051348.json,2,CVLT,2011
968,../archive/2011.QTR2/0001193125-11-122829.json,2,THC,2011
969,../archive/2011.QTR2/0001193125-11-130681.json,2,EE,2011
970,../archive/2011.QTR2/0000866706-11-000009.json,2,ESE,2011
971,../archive/2011.QTR2/0000950123-11-063281.json,2,MON,2011
972,../archive/2011.QTR2/0000950123-11-053772.json,2,PSS,2011
973,../archive/2011.QTR2/0001047469-11-004722.json,2,HZC,2011
974,../archive/2011.QTR2/0001193125-11-126094.json,2,HMA,2011
975,../archive/2011.QTR2/0000950123-11-047361.json,2,APA,2011
976,../archive/2011.QTR2/0000888491-11-000029.json,2,OHI,2011
977,../archive/2011.QTR2/0001140361-11-026158.json,2,COF,2011
978,../archive/2011.QTR2/0000950123-11-048352.json,2,DFG,2011
979,../archive/2011.QTR2/0000007084-11-000016.json,2,ADM,2011
980,../archive/2011.QTR2/0001193125-11-123917.json,2,LRCX,2011
981,../archive/2011.QTR2/0001193125-11-104737.json,2,SNA,2011
982,../archive/2011.QTR2/0001193125-11-104388.json,2,AAPL,2011
983,../archive/2011.QTR2/0001104659-11-024093.json,2,VECO,2011
984,../archive/2011.QTR2/0001140361-11-023588.json,2,NBL,2011
985,../archive/2011.QTR2/0000867773-11-000015.json,2,SPWRA,2011
986,../archive/2011.QTR2/0000950123-11-045648.json,2,BSX,2011
987,../archive/2011.QTR2/0001122304-11-000051.json,2,AET,2011
988,../archive/2011.QTR2/0001104659-11-026692.json,2,EL,2011
989,../archive/2011.QTR2/0000950123-11-046571.json,2,DK,2011
990,../archive/2011.QTR2/0000950123-11-048996.json,2,LSI,2011
991,../archive/2011.QTR2/0000950123-11-045473.json,2,WES,2011
992,../archive/2011.QTR2/0001104659-11-026850.json,2,VVUS,2011
993,../archive/2011.QTR2/0000950123-11-042070.json,2,LTM,2011
994,../archive/2011.QTR2/0001193125-11-134010.json,2,AUXL,2011
995,../archive/2011.QTR2/0001104659-11-022393.json,2,BBBY,2011
996,../archive/2011.QTR2/0000950123-11-042973.json,2,ITT,2011
997,../archive/2011.QTR2/0001193125-11-117265.json,2,EEP,2011
998,../archive/2011.QTR2/0001193125-11-114019.json,2,RTN,2011
999,../archive/2011.QTR2/0001193125-11-161119.json,2,PAY,2011
1000,../archive/2011.QTR2/0001193125-11-130116.json,2,WBSN,2011
1001,../archive/2011.QTR2/0001019056-11-000589.json,2,OCN,2011
1002,../archive/2011.QTR2/0001193125-11-126257.json,2,GNW,2011
1003,../archive/2011.QTR2/0000950123-11-041426.json,2,PNW,2011
1004,../archive/2011.QTR2/0000950123-11-049503.json,2,SMG,2011
1005,../archive/2011.QTR2/0001193125-11-109451.json,2,APD,2011
1006,../archive/2011.QTR2/0001104659-11-025769.json,2,SPW,2011
1007,../archive/2011.QTR2/0001104659-11-026145.json,2,TIS,2011
1008,../archive/2011.QTR2/0001193125-11-137503.json,2,FOSL,2011
1009,../archive/2011.QTR2/0000703361-11-000015.json,2,IDTI,2011
1010,../archive/2011.QTR2/0000950123-11-043227.json,2,WABC,2011
1011,../archive/2011.QTR2/0001144204-11-027187.json,2,FFBC,2011
1012,../archive/2011.QTR2/0001193125-11-136892.json,2,THI,2011
1013,../archive/2011.QTR2/0001193125-11-126191.json,2,PRE,2011
1014,../archive/2011.QTR2/0001104659-11-026329.json,2,ERIE,2011
1015,../archive/2011.QTR2/0000950123-11-043732.json,2,WCC,2011
1016,../archive/2011.QTR2/0001193125-11-127295.json,2,VMED,2011
1017,../archive/2011.QTR2/0000950123-11-044673.json,2,FFIN,2011
1018,../archive/2011.QTR2/0000891092-11-003087.json,2,CIT,2011
1019,../archive/2011.QTR2/0001193125-11-108702.json,2,UTL,2011
1020,../archive/2011.QTR2/0000945841-11-000053.json,2,POOL,2011
1021,../archive/2011.QTR2/0000950123-11-037561.json,2,BIIB,2011
1022,../archive/2011.QTR2/0001047469-11-004670.json,2,SPG,2011
1023,../archive/2011.QTR2/0001104659-11-026391.json,2,ABFS,2011
1024,../archive/2011.QTR2/0000753308-11-000034.json,2,NEE,2011
1025,../archive/2011.QTR2/0000950123-11-046137.json,2,UPL,2011
1026,../archive/2011.QTR2/0000950123-11-048294.json,2,EXBD,2011
1027,../archive/2011.QTR2/0001157523-11-002669.json,2,PZZA,2011
1028,../archive/2011.QTR2/0000950123-11-047531.json,2,BBBB,2011
1029,../archive/2011.QTR2/0001193125-11-130710.json,2,BBT,2011
1030,../archive/2011.QTR2/0001021635-11-000022.json,2,OGE,2011
1031,../archive/2011.QTR2/0000950123-11-046320.json,2,CCC,2011
1032,../archive/2011.QTR2/0001193125-11-128635.json,2,LYV,2011
1033,../archive/2011.QTR2/0000950123-11-047927.json,2,OXPS,2011
1034,../archive/2011.QTR2/0001193125-11-132392.json,2,FO,2011
1035,../archive/2011.QTR2/0001193125-11-132111.json,2,SWX,2011
1036,../archive/2011.QTR2/0001193125-11-126502.json,2,ANV,2011
1037,../archive/2011.QTR2/0001193125-11-156315.json,2,TECD,2011
1038,../archive/2011.QTR2/0000950123-11-048447.json,2,DNR,2011
1039,../archive/2011.QTR2/0001104659-11-027451.json,2,MMS,2011
1040,../archive/2011.QTR2/0001193125-11-128377.json,2,CLR,2011
1041,../archive/2011.QTR2/0001144204-11-034553.json,2,EV,2011
1042,../archive/2011.QTR2/0000950123-11-043876.json,2,VRSK,2011
1043,../archive/2011.QTR2/0001193125-11-127981.json,2,RF,2011
1044,../archive/2011.QTR2/0001193125-11-174819.json,2,ORCL,2011
1045,../archive/2011.QTR2/0001193125-11-123184.json,2,UNT,2011
1046,../archive/2011.QTR2/0001193125-11-128232.json,2,DNB,2011
1047,../archive/2011.QTR2/0001193125-11-134211.json,2,KCG,2011
1048,../archive/2011.QTR2/0001193125-11-118684.json,2,CLF,2011
1049,../archive/2011.QTR2/0000950123-11-043030.json,2,UNS,2011
1050,../archive/2011.QTR2/0000950123-11-045737.json,2,PDE,2011
1051,../archive/2011.QTR2/0001193125-11-126105.json,2,VMW,2011
1052,../archive/2011.QTR2/0001193125-11-130878.json,2,DVA,2011
1053,../archive/2011.QTR2/0000950123-11-041774.json,2,AIV,2011
1054,../archive/2011.QTR2/0001437749-11-002922.json,2,HL,2011
1055,../archive/2011.QTR2/0001193125-11-127714.json,2,CIK0000081061,2011
