_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
2408,../archive/2014.QTR4/0001193125-14-389937.json,4,NCIT,2014
2409,../archive/2014.QTR4/0001193125-14-400082.json,4,TSS,2014
2410,../archive/2014.QTR4/0001213900-14-007305.json,4,YPPN,2014
2411,../archive/2014.QTR4/0001564590-14-004962.json,4,MEMP,2014
2412,../archive/2014.QTR4/0001193125-14-402545.json,4,WBHC,2014
2413,../archive/2014.QTR4/0001282977-14-000017.json,4,GHL,2014
2414,../archive/2014.QTR4/0001437749-14-019784.json,4,ITXN,2014
2415,../archive/2014.QTR4/0001477932-14-005794.json,4,OVATION,2014
2416,../archive/2014.QTR4/0001403528-14-000066.json,4,OAK,2014
2417,../archive/2014.QTR4/0001477932-14-005583.json,4,SCLG,2014
2418,../archive/2014.QTR4/0001193125-14-389673.json,4,GEVA,2014
2419,../archive/2014.QTR4/0000033769-14-000112.json,4,BOBE,2014
2420,../archive/2014.QTR4/0001193125-14-371447.json,4,WGL,2014
2421,../archive/2014.QTR4/0000851968-14-000083.json,4,MHK,2014
2422,../archive/2014.QTR4/0000811808-14-000032.json,4,SMMF,2014
2423,../archive/2014.QTR4/0001174947-14-000467.json,4,ENBP,2014
2424,../archive/2014.QTR4/0001213900-14-007811.json,4,CLACU,2014
2425,../archive/2014.QTR4/0001193125-14-406341.json,4,ACRX,2014
2426,../archive/2014.QTR4/0000764811-14-000095.json,4,COB,2014
2427,../archive/2014.QTR4/0001193125-14-412617.json,4,QCCO,2014
2428,../archive/2014.QTR4/0001062993-14-006205.json,4,URBF,2014
2429,../archive/2014.QTR4/0001144204-14-068213.json,4,MREE,2014
2430,../archive/2014.QTR4/0000889930-14-000061.json,4,OVRL,2014
2431,../archive/2014.QTR4/0001193125-14-369132.json,4,HPPI,2014
2432,../archive/2014.QTR4/0001047469-14-009390.json,4,DENPARP,2014
2433,../archive/2014.QTR4/0001104659-14-078213.json,4,ARCB,2014
2434,../archive/2014.QTR4/0001096906-14-001405.json,4,GSEN,2014
2435,../archive/2014.QTR4/0001047469-14-008978.json,4,DTV,2014
2436,../archive/2014.QTR4/0001560385-14-000067.json,4,LMCA,2014
2437,../archive/2014.QTR4/0001578735-14-000080.json,4,NGHC,2014
2438,../archive/2014.QTR4/0001509432-14-000176.json,4,RPXC,2014
2439,../archive/2014.QTR4/0001273511-14-000122.json,4,AARID,2014
2440,../archive/2014.QTR4/0001127855-14-000505.json,4,AWMI,2014
2441,../archive/2014.QTR4/0000932699-14-000060.json,4,APGI,2014
2442,../archive/2014.QTR4/0001354488-14-005779.json,4,YUMA,2014
2443,../archive/2014.QTR4/0001094392-14-000039.json,4,RTEC,2014
2444,../archive/2014.QTR4/0001060822-14-000032.json,4,CRI,2014
2445,../archive/2014.QTR4/0001193125-14-401312.json,4,CK0001452168,2014
2446,../archive/2014.QTR4/0000104169-14-000080.json,4,WMT,2014
2447,../archive/2014.QTR4/0001079973-14-000523.json,4,CMDI,2014
2448,../archive/2014.QTR4/0001104659-14-076574.json,4,PZZA,2014
2449,../archive/2014.QTR4/0001493152-14-003982.json,4,SMKY,2014
