_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
4940,../archive/2019.QTR4/0001564590-19-042288.json,4,VABK,2019
4941,../archive/2019.QTR4/0000874501-19-000123.json,4,AMBC,2019
4942,../archive/2019.QTR4/0001640334-19-002548.json,4,RSSV,2019
4943,../archive/2019.QTR4/0001104659-19-061086.json,4,VTIQ,2019
4944,../archive/2019.QTR4/0001564590-19-045388.json,4,SEAC,2019
4945,../archive/2019.QTR4/0001437749-19-022698.json,4,AXAS,2019
4946,../archive/2019.QTR4/0001520006-19-000159.json,4,MTDR,2019
4947,../archive/2019.QTR4/0001683168-19-003350.json,4,ODYY,2019
4948,../archive/2019.QTR4/0001564590-19-041261.json,4,EPRT,2019
4949,../archive/2019.QTR4/0001396814-19-000029.json,4,PCRX,2019
4950,../archive/2019.QTR4/0001393905-19-000357.json,4,IPTK,2019
4951,../archive/2019.QTR4/0001564590-19-041774.json,4,ARPO,2019
4952,../archive/2019.QTR4/0001564590-19-039046.json,4,MSCI,2019
4953,../archive/2019.QTR4/0001564590-19-041324.json,4,ALRN,2019
4954,../archive/2019.QTR4/0000875320-19-000057.json,4,VRTX,2019
4955,../archive/2019.QTR4/0000103595-19-000015.json,4,VLGEA,2019
4956,../archive/2019.QTR4/0001213900-19-019442.json,4,CIK0001681309,2019
4957,../archive/2019.QTR4/0001474903-19-000059.json,4,BGSF,2019
4958,../archive/2019.QTR4/0001493152-19-016958.json,4,MTNB,2019
4959,../archive/2019.QTR4/0001165527-19-000207.json,4,ROKK,2019
4960,../archive/2019.QTR4/0001558370-19-010413.json,4,DBCP,2019
4961,../archive/2019.QTR4/0001493152-19-017830.json,4,GBCS,2019
4962,../archive/2019.QTR4/0001072613-19-000297.json,4,NSSI,2019
4963,../archive/2019.QTR4/0001140361-19-019585.json,4,IBCP,2019
4964,../archive/2019.QTR4/0000008868-19-000049.json,4,AVP,2019
4965,../archive/2019.QTR4/0001493152-19-016722.json,4,GTII,2019
4966,../archive/2019.QTR4/0001193125-19-281316.json,4,PULM,2019
4967,../archive/2019.QTR4/0001520138-19-000474.json,4,BIVI,2019
4968,../archive/2019.QTR4/0000950123-19-011559.json,4,OSK,2019
4969,../archive/2019.QTR4/0000065011-19-000107.json,4,MDP,2019
4970,../archive/2019.QTR4/0001564590-19-042271.json,4,UUP,2019
4971,../archive/2019.QTR4/0001553350-19-001177.json,4,TXCB,2019
4972,../archive/2019.QTR4/0001489136-19-000038.json,4,SEMG,2019
4973,../archive/2019.QTR4/0000021175-19-000109.json,4,CNA,2019
4974,../archive/2019.QTR4/0001640334-19-002231.json,4,DEVV,2019
4975,../archive/2019.QTR4/0001654954-19-012784.json,4,TRT,2019
4976,../archive/2019.QTR4/0000089439-19-000126.json,4,MLI,2019
