_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
1602,../archive/2021.QTR1/0001023128-21-000022.json,1,LAD,2021
1603,../archive/2021.QTR1/0001681622-21-000013.json,1,VAR,2021
1604,../archive/2021.QTR1/0001564590-21-006372.json,1,CK731288,2021
1605,../archive/2021.QTR1/0001104659-21-026195.json,1,HGSH,2021
1606,../archive/2021.QTR1/0000056701-21-000006.json,1,KOSS,2021
1607,../archive/2021.QTR1/0001640334-21-000417.json,1,TOGL,2021
1608,../archive/2021.QTR1/0001161697-21-000118.json,1,BLGI,2021
1609,../archive/2021.QTR1/0001564590-21-003035.json,1,SNX,2021
1610,../archive/2021.QTR1/0001437749-21-004277.json,1,COHU,2021
1611,../archive/2021.QTR1/0001300514-21-000033.json,1,LVS,2021
1612,../archive/2021.QTR1/0001625285-21-000002.json,1,ARMA,2021
1613,../archive/2021.QTR1/0001728117-21-000019.json,1,GOSS,2021
1614,../archive/2021.QTR1/0001558370-21-001419.json,1,ARLP,2021
1615,../archive/2021.QTR1/0001656423-21-000006.json,1,BXP,2021
1616,../archive/2021.QTR1/0001564590-21-008100.json,1,VAPO,2021
1617,../archive/2021.QTR1/0001628280-21-002578.json,1,BCPC,2021
1618,../archive/2021.QTR1/0000033213-21-000006.json,1,EQT,2021
1619,../archive/2021.QTR1/0000920522-21-000015.json,1,ESS,2021
1620,../archive/2021.QTR1/0001558370-21-001730.json,1,ALBO,2021
1621,../archive/2021.QTR1/0001564590-21-004066.json,1,SGU,2021
1622,../archive/2021.QTR1/0001511737-21-000006.json,1,UBNT,2021
1623,../archive/2021.QTR1/0001140361-21-003906.json,1,L,2021
1624,../archive/2021.QTR1/0001282977-21-000010.json,1,GHL,2021
1625,../archive/2021.QTR1/0001640334-21-000401.json,1,VRDR,2021
1626,../archive/2021.QTR1/0001731122-21-000257.json,1,LTCG,2021
1627,../archive/2021.QTR1/0001544784-21-000002.json,1,PBFS,2021
1628,../archive/2021.QTR1/0001477932-21-001115.json,1,HWKE,2021
1629,../archive/2021.QTR1/0000005513-21-000015.json,1,UNM,2021
1630,../archive/2021.QTR1/0000914025-21-000004.json,1,PLT,2021
1631,../archive/2021.QTR1/0001493152-21-003907.json,1,VRVR,2021
1632,../archive/2021.QTR1/0001477932-21-000568.json,1,FRHV,2021
1633,../archive/2021.QTR1/0001564590-21-000526.json,1,RELL,2021
1634,../archive/2021.QTR1/0001104659-21-026245.json,1,GCAC,2021
1635,../archive/2021.QTR1/0001654954-21-001033.json,1,HBR,2021
1636,../archive/2021.QTR1/0001104659-21-011566.json,1,PAHC,2021
1637,../archive/2021.QTR1/0001437749-21-003662.json,1,GVA,2021
1638,../archive/2021.QTR1/0000716643-21-000011.json,1,RGS,2021
1639,../archive/2021.QTR1/0001616862-21-000013.json,1,AXTA,2021
1640,../archive/2021.QTR1/0001632790-21-000041.json,1,ENR,2021
1641,../archive/2021.QTR1/0001477932-21-000616.json,1,RGMP,2021
1642,../archive/2021.QTR1/0001015328-21-000057.json,1,WTFC,2021
1643,../archive/2021.QTR1/0001493152-21-002091.json,1,PRSI,2021
1644,../archive/2021.QTR1/0001553350-21-000096.json,1,PDEX,2021
1645,../archive/2021.QTR1/0001493152-21-003403.json,1,PETV,2021
1646,../archive/2021.QTR1/0001140361-21-003551.json,1,MOD,2021
1647,../archive/2021.QTR1/0001564590-21-005289.json,1,PGRE,2021
1648,../archive/2021.QTR1/0001169770-21-000009.json,1,BANC,2021
1649,../archive/2021.QTR1/0001493152-21-003301.json,1,NWTI,2021
