_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
4700,../archive/2013.QTR1/0001013762-13-000064.json,1,CBLY,2013
4701,../archive/2013.QTR1/0001062993-13-001066.json,1,ATTL,2013
4702,../archive/2013.QTR1/0001193125-13-068680.json,1,NGNM,2013
4703,../archive/2013.QTR1/0001096906-13-000248.json,1,SECI,2013
4704,../archive/2013.QTR1/0001072613-13-000013.json,1,GLGI,2013
4705,../archive/2013.QTR1/0001193125-13-082523.json,1,ADTN,2013
4706,../archive/2013.QTR1/0001140361-13-004099.json,1,MOD,2013
4707,../archive/2013.QTR1/0001047469-13-002979.json,1,WAVX,2013
4708,../archive/2013.QTR1/0001445305-13-000389.json,1,WSH,2013
4709,../archive/2013.QTR1/0000107815-13-000056.json,1,WEC,2013
4710,../archive/2013.QTR1/0001193125-13-131974.json,1,CK0000862923,2013
4711,../archive/2013.QTR1/0001104659-13-016153.json,1,CAKE,2013
4712,../archive/2013.QTR1/0001022408-13-000006.json,1,PLUS,2013
4713,../archive/2013.QTR1/0000105770-13-000007.json,1,WST,2013
4714,../archive/2013.QTR1/0001133421-13-000007.json,1,NOC,2013
4715,../archive/2013.QTR1/0001515971-13-000013.json,1,DBRM,2013
4716,../archive/2013.QTR1/0001193125-13-104417.json,1,MMUS,2013
4717,../archive/2013.QTR1/0001193125-13-115206.json,1,CAFI,2013
4718,../archive/2013.QTR1/0001142417-13-000010.json,1,MBCC,2013
4719,../archive/2013.QTR1/0001019687-13-001067.json,1,EVSI,2013
4720,../archive/2013.QTR1/0001193125-13-074027.json,1,JIVE,2013
4721,../archive/2013.QTR1/0001199835-13-000052.json,1,RLIA,2013
4722,../archive/2013.QTR1/0001193125-13-106580.json,1,CLVS,2013
4723,../archive/2013.QTR1/0001397771-13-000003.json,1,RLBS,2013
4724,../archive/2013.QTR1/0001262463-13-000081.json,1,RAIN,2013
4725,../archive/2013.QTR1/0001193125-13-071730.json,1,NSIT,2013
4726,../archive/2013.QTR1/0001326807-13-000004.json,1,ISBC,2013
4727,../archive/2013.QTR1/0001193125-13-001598.json,1,WHLR,2013
4728,../archive/2013.QTR1/0001230634-13-000008.json,1,VFIII,2013
4729,../archive/2013.QTR1/0001047469-13-002611.json,1,FOLD,2013
4730,../archive/2013.QTR1/0001193125-13-070988.json,1,VAC,2013
4731,../archive/2013.QTR1/0000038067-13-000016.json,1,FCE,2013
4732,../archive/2013.QTR1/0001327567-13-000010.json,1,PANW,2013
4733,../archive/2013.QTR1/0001056520-13-000066.json,1,BCTI,2013
4734,../archive/2013.QTR1/0001193125-13-084336.json,1,SLV,2013
4735,../archive/2013.QTR1/0001437749-13-002507.json,1,FFBH,2013
4736,../archive/2013.QTR1/0001193125-13-101029.json,1,DMND,2013
4737,../archive/2013.QTR1/0000884905-13-000011.json,1,PX,2013
4738,../archive/2013.QTR1/0000352541-13-000007.json,1,LNT,2013
4739,../archive/2013.QTR1/0001047469-13-002538.json,1,AMOT,2013
4740,../archive/2013.QTR1/0000832480-13-000004.json,1,UTGN,2013
4741,../archive/2013.QTR1/0001193125-13-112605.json,1,LHCG,2013
4742,../archive/2013.QTR1/0001513162-13-000105.json,1,STLY,2013
4743,../archive/2013.QTR1/0001064090-13-000003.json,1,PPKG,2013
4744,../archive/2013.QTR1/0001511164-13-000051.json,1,GNZR,2013
4745,../archive/2013.QTR1/0001047469-13-001314.json,1,FLR,2013
4746,../archive/2013.QTR1/0001357615-13-000006.json,1,KBR,2013
4747,../archive/2013.QTR1/0001193125-13-107407.json,1,CRTX,2013
4748,../archive/2013.QTR1/0001047469-13-003283.json,1,DG,2013
4749,../archive/2013.QTR1/0001193125-13-097799.json,1,STFC,2013
4750,../archive/2013.QTR1/0001193125-13-083670.json,1,PODD,2013
4751,../archive/2013.QTR1/0001193125-13-132319.json,1,NEOG,2013
4752,../archive/2013.QTR1/0001437749-13-000756.json,1,VENZA,2013
4753,../archive/2013.QTR1/0001047469-13-001251.json,1,FVE,2013
4754,../archive/2013.QTR1/0001213900-13-000263.json,1,OSLH,2013
4755,../archive/2013.QTR1/0000866609-13-000007.json,1,IO,2013
4756,../archive/2013.QTR1/0001193125-13-083735.json,1,CK0001156871,2013
4757,../archive/2013.QTR1/0001062993-13-000270.json,1,DSNY,2013
4758,../archive/2013.QTR1/0000067716-13-000021.json,1,MDU,2013
4759,../archive/2013.QTR1/0001171843-13-000342.json,1,CLFD,2013
4760,../archive/2013.QTR1/0001193125-13-041410.json,1,CVCO,2013
4761,../archive/2013.QTR1/0001193125-13-112310.json,1,OUTD,2013
4762,../archive/2013.QTR1/0001144204-13-002844.json,1,CRWD,2013
4763,../archive/2013.QTR1/0001219601-13-000007.json,1,CCK,2013
4764,../archive/2013.QTR1/0001193125-13-078993.json,1,ARRS,2013
4765,../archive/2013.QTR1/0001104659-13-011985.json,1,SATS,2013
4766,../archive/2013.QTR1/0001193125-13-087561.json,1,OFIX,2013
4767,../archive/2013.QTR1/0001104659-13-012700.json,1,EQM,2013
4768,../archive/2013.QTR1/0001437749-13-003697.json,1,MSELPK,2013
4769,../archive/2013.QTR1/0001464343-13-000004.json,1,ATLC,2013
4770,../archive/2013.QTR1/0001193125-13-112557.json,1,BDSI,2013
4771,../archive/2013.QTR1/0001047469-13-001945.json,1,CLNE,2013
4772,../archive/2013.QTR1/0001104659-13-025920.json,1,CCFI,2013
4773,../archive/2013.QTR1/0001445305-13-000433.json,1,PDLI,2013
4774,../archive/2013.QTR1/0001445305-13-000576.json,1,SGMS,2013
4775,../archive/2013.QTR1/0001193125-13-096235.json,1,ETRM,2013
4776,../archive/2013.QTR1/0001507934-13-000015.json,1,STRZA,2013
4777,../archive/2013.QTR1/0001379895-13-000007.json,1,DYN,2013
4778,../archive/2013.QTR1/0000899723-13-000014.json,1,OMG,2013
4779,../archive/2013.QTR1/0001327603-13-000008.json,1,VRTB,2013
4780,../archive/2013.QTR1/0001144204-13-008161.json,1,INDI2,2013
4781,../archive/2013.QTR1/0001193125-13-124259.json,1,MPT,2013
4782,../archive/2013.QTR1/0001193125-13-064375.json,1,TREX,2013
4783,../archive/2013.QTR1/0001104659-13-022973.json,1,SPMD,2013
4784,../archive/2013.QTR1/0001354488-13-001199.json,1,SWSH,2013
4785,../archive/2013.QTR1/0001437749-13-002340.json,1,JGPK,2013
4786,../archive/2013.QTR1/0001171843-13-001178.json,1,GSE,2013
4787,../archive/2013.QTR1/0001193125-13-104315.json,1,REIS,2013
4788,../archive/2013.QTR1/0001193125-13-060336.json,1,SSY,2013
4789,../archive/2013.QTR1/0001104659-13-009320.json,1,EPM,2013
4790,../archive/2013.QTR1/0001193125-13-071527.json,1,PSB,2013
4791,../archive/2013.QTR1/0001193125-13-123820.json,1,WMTS,2013
4792,../archive/2013.QTR1/0001144204-13-018024.json,1,ATOS,2013
4793,../archive/2013.QTR1/0001548123-13-000085.json,1,NUMD,2013
4794,../archive/2013.QTR1/0001477294-13-000012.json,1,ST,2013
4795,../archive/2013.QTR1/0000915840-13-000006.json,1,BZH,2013
4796,../archive/2013.QTR1/0001393883-13-000008.json,1,DHX,2013
4797,../archive/2013.QTR1/0001047469-13-002543.json,1,MOSY,2013
4798,../archive/2013.QTR1/0001144204-13-017781.json,1,RDGA,2013
4799,../archive/2013.QTR1/0001193125-13-087218.json,1,BLDR,2013
4800,../archive/2013.QTR1/0001102541-13-000007.json,1,ELNK,2013
4801,../archive/2013.QTR1/0000883945-13-000013.json,1,USAK,2013
4802,../archive/2013.QTR1/0001140361-13-012927.json,1,MSL,2013
4803,../archive/2013.QTR1/0001193125-13-110213.json,1,TELK,2013
4804,../archive/2013.QTR1/0001101396-13-000011.json,1,DLA,2013
4805,../archive/2013.QTR1/0001193125-13-105441.json,1,FUR,2013
4806,../archive/2013.QTR1/0001193125-13-082919.json,1,MUR,2013
4807,../archive/2013.QTR1/0001010412-13-000040.json,1,FONU,2013
4808,../archive/2013.QTR1/0000106535-13-000011.json,1,WY,2013
4809,../archive/2013.QTR1/0001104659-13-002307.json,1,BZYR,2013
4810,../archive/2013.QTR1/0001445305-13-000464.json,1,ART,2013
4811,../archive/2013.QTR1/0001214659-13-001586.json,1,FCCY,2013
4812,../archive/2013.QTR1/0001094739-13-000020.json,1,FNSR,2013
4813,../archive/2013.QTR1/0001415889-13-000310.json,1,STWS,2013
4814,../archive/2013.QTR1/0001193125-13-082364.json,1,HCC,2013
4815,../archive/2013.QTR1/0001078782-13-000578.json,1,BOTH,2013
4816,../archive/2013.QTR1/0001078782-13-000082.json,1,MKTM,2013
4817,../archive/2013.QTR1/0001421102-13-000020.json,1,MTOR,2013
4818,../archive/2013.QTR1/0001206401-13-000004.json,1,WREFXIV,2013
4819,../archive/2013.QTR1/0001193125-13-103254.json,1,DOLE,2013
4820,../archive/2013.QTR1/0001047469-13-002282.json,1,MYRG,2013
4821,../archive/2013.QTR1/0001549727-13-000025.json,1,REGO,2013
4822,../archive/2013.QTR1/0001193125-13-060048.json,1,HPOL,2013
4823,../archive/2013.QTR1/0000897101-13-000461.json,1,CPHC,2013
4824,../archive/2013.QTR1/0001193125-13-105380.json,1,SBCF,2013
4825,../archive/2013.QTR1/0001193125-13-069639.json,1,HBP,2013
4826,../archive/2013.QTR1/0001144204-13-003900.json,1,MCRS,2013
4827,../archive/2013.QTR1/0001045150-13-000015.json,1,OPAY,2013
4828,../archive/2013.QTR1/0001140361-13-009003.json,1,ESS,2013
4829,../archive/2013.QTR1/0000815556-13-000013.json,1,FAST,2013
4830,../archive/2013.QTR1/0000351817-13-000007.json,1,SFY,2013
4831,../archive/2013.QTR1/0001193125-13-107217.json,1,MATR,2013
4832,../archive/2013.QTR1/0001193125-13-014889.json,1,TWGP,2013
4833,../archive/2013.QTR1/0001193125-13-082108.json,1,ASIA,2013
4834,../archive/2013.QTR1/0000766829-13-000005.json,1,SJW,2013
4835,../archive/2013.QTR1/0001144204-13-001317.json,1,MCS,2013
4836,../archive/2013.QTR1/0001477932-13-001158.json,1,WNS,2013
4837,../archive/2013.QTR1/0001445305-13-000608.json,1,UEIC,2013
4838,../archive/2013.QTR1/0001193125-13-083719.json,1,KND,2013
4839,../archive/2013.QTR1/0001144204-13-016578.json,1,ENMD,2013
4840,../archive/2013.QTR1/0001193125-13-070731.json,1,BBG,2013
