_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
1797,../archive/2013.QTR3/0001144204-13-049310.json,3,VYSTOB,2013
1798,../archive/2013.QTR3/0000804212-13-000022.json,3,ARG,2013
1799,../archive/2013.QTR3/0000950159-13-000506.json,3,FRBK,2013
1800,../archive/2013.QTR3/0001437749-13-011895.json,3,IHT,2013
1801,../archive/2013.QTR3/0001193125-13-322010.json,3,CBRX,2013
1802,../archive/2013.QTR3/0001104659-13-060303.json,3,CHM,2013
1803,../archive/2013.QTR3/0001398432-13-000561.json,3,JMI,2013
1804,../archive/2013.QTR3/0001562762-13-000224.json,3,HCKT,2013
1805,../archive/2013.QTR3/0001140361-13-031351.json,3,AMNB,2013
1806,../archive/2013.QTR3/0000921082-13-000038.json,3,HIW,2013
1807,../archive/2013.QTR3/0001104659-13-063485.json,3,IKNX,2013
1808,../archive/2013.QTR3/0001193125-13-371921.json,3,FDX,2013
1809,../archive/2013.QTR3/0001193125-13-332505.json,3,PWX,2013
1810,../archive/2013.QTR3/0000814676-13-000041.json,3,CPSH,2013
1811,../archive/2013.QTR3/0001477932-13-003874.json,3,INOL,2013
1812,../archive/2013.QTR3/0001144204-13-042767.json,3,SRI,2013
1813,../archive/2013.QTR3/0001445305-13-001908.json,3,TSRA,2013
1814,../archive/2013.QTR3/0001165527-13-000639.json,3,STEV,2013
1815,../archive/2013.QTR3/0001127855-13-000619.json,3,SCXN,2013
1816,../archive/2013.QTR3/0001193125-13-326815.json,3,CK0000889156,2013
1817,../archive/2013.QTR3/0001093557-13-000083.json,3,DXCM,2013
1818,../archive/2013.QTR3/0001437749-13-010768.json,3,BLVT,2013
1819,../archive/2013.QTR3/0001435936-13-000103.json,3,XNRG,2013
1820,../archive/2013.QTR3/0001437749-13-010338.json,3,EDG,2013
1821,../archive/2013.QTR3/0001193125-13-359948.json,3,FXC,2013
1822,../archive/2013.QTR3/0001418135-13-000042.json,3,DPS,2013
1823,../archive/2013.QTR3/0001493152-13-001573.json,3,AFHHVII,2013
1824,../archive/2013.QTR3/0001007587-13-000027.json,3,KVHI,2013
1825,../archive/2013.QTR3/0001096906-13-001349.json,3,SPPXBRL,2013
1826,../archive/2013.QTR3/0001104659-13-063743.json,3,HBFA,2013
1827,../archive/2013.QTR3/0001193125-13-359698.json,3,KFY,2013
1828,../archive/2013.QTR3/0001185185-13-001743.json,3,PFHO,2013
1829,../archive/2013.QTR3/0000947986-13-000221.json,3,ICOI,2013
1830,../archive/2013.QTR3/0000319815-13-000054.json,3,MXWL,2013
1831,../archive/2013.QTR3/0000830052-13-000034.json,3,RBCL,2013
1832,../archive/2013.QTR3/0001393905-13-000440.json,3,MSHF,2013
1833,../archive/2013.QTR3/0001213900-13-004567.json,3,ELITE,2013
1834,../archive/2013.QTR3/0001062993-13-004124.json,3,NRDS,2013
1835,../archive/2013.QTR3/0001193125-13-334202.json,3,CIK0001511139,2013
1836,../archive/2013.QTR3/0001019687-13-003064.json,3,LIVE,2013
1837,../archive/2013.QTR3/0001104659-13-062017.json,3,OSIR,2013
1838,../archive/2013.QTR3/0001079973-13-000453.json,3,SVTE,2013
1839,../archive/2013.QTR3/0001144204-13-044575.json,3,EMCF,2013
1840,../archive/2013.QTR3/0001294476-13-000002.json,3,C476,2013
1841,../archive/2013.QTR3/0000048287-13-000023.json,3,HNI,2013
1842,../archive/2013.QTR3/0001193125-13-320754.json,3,PGR,2013
1843,../archive/2013.QTR3/0001437749-13-010504.json,3,XPLR,2013
1844,../archive/2013.QTR3/0001393905-13-000505.json,3,VZAGF,2013
1845,../archive/2013.QTR3/0001490653-13-000015.json,3,WSR,2013
1846,../archive/2013.QTR3/0001437749-13-010857.json,3,SNWV,2013
1847,../archive/2013.QTR3/0000081061-13-000017.json,3,CK0000081061,2013
1848,../archive/2013.QTR3/0001564590-13-000129.json,3,SFE,2013
1849,../archive/2013.QTR3/0000785968-13-000065.json,3,MILL,2013
1850,../archive/2013.QTR3/0001137050-13-000279.json,3,FAHL,2013
1851,../archive/2013.QTR3/0001122304-13-000123.json,3,AET,2013
1852,../archive/2013.QTR3/0000941138-13-000094.json,3,UNS,2013
1853,../archive/2013.QTR3/0001144204-13-044826.json,3,FNSI,2013
