_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
4376,../archive/2016.QTR3/0001437749-16-036592.json,3,INSY,2016
4377,../archive/2016.QTR3/0001010549-16-000659.json,3,HWSN,2016
4378,../archive/2016.QTR3/0001564590-16-023647.json,3,MYOK,2016
4379,../archive/2016.QTR3/0000853566-16-000012.json,3,BCTCII,2016
4380,../archive/2016.QTR3/0001193125-16-653778.json,3,MRVL,2016
4381,../archive/2016.QTR3/0001002517-16-000078.json,3,NUAN,2016
4382,../archive/2016.QTR3/0000930420-16-000477.json,3,KFRC,2016
4383,../archive/2016.QTR3/0001564590-16-024028.json,3,AUDH,2016
4384,../archive/2016.QTR3/0001055726-16-000062.json,3,INO,2016
4385,../archive/2016.QTR3/0001564590-16-023702.json,3,VICL,2016
4386,../archive/2016.QTR3/0001552781-16-001905.json,3,SWKH,2016
4387,../archive/2016.QTR3/0001214659-16-013118.json,3,CIK1352190,2016
4388,../archive/2016.QTR3/0001493152-16-012701.json,3,ACNV,2016
4389,../archive/2016.QTR3/0001294250-16-000010.json,3,RLOG,2016
4390,../archive/2016.QTR3/0001537435-16-000145.json,3,TGEN,2016
4391,../archive/2016.QTR3/0001564590-16-023352.json,3,IDI,2016
4392,../archive/2016.QTR3/0001193125-16-676820.json,3,QLTI,2016
4393,../archive/2016.QTR3/0000909281-16-000110.json,3,OKS,2016
4394,../archive/2016.QTR3/0000785786-16-000093.json,3,PLXS,2016
4395,../archive/2016.QTR3/0001640334-16-001538.json,3,EOIN,2016
4396,../archive/2016.QTR3/0001513162-16-000973.json,3,NPWZ,2016
4397,../archive/2016.QTR3/0001404912-16-000017.json,3,KKR,2016
4398,../archive/2016.QTR3/0001662252-16-000212.json,3,RCHA,2016
4399,../archive/2016.QTR3/0001213900-16-015952.json,3,ECACU,2016
4400,../archive/2016.QTR3/0001062993-16-011001.json,3,LTBR,2016
4401,../archive/2016.QTR3/0001352010-16-000043.json,3,EPAM,2016
4402,../archive/2016.QTR3/0001193125-16-679956.json,3,MHH,2016
4403,../archive/2016.QTR3/0000039263-16-000091.json,3,CFR,2016
4404,../archive/2016.QTR3/0001683168-16-000009.json,3,PGOL,2016
4405,../archive/2016.QTR3/0001109189-16-000309.json,3,BAS,2016
4406,../archive/2016.QTR3/0001019687-16-007300.json,3,GOLU,2016
4407,../archive/2016.QTR3/0000939057-16-000993.json,3,FNWB,2016
4408,../archive/2016.QTR3/0001144204-16-125536.json,3,EXXI,2016
4409,../archive/2016.QTR3/0001185185-16-005077.json,3,BHRT,2016
4410,../archive/2016.QTR3/0001564590-16-022390.json,3,XENE,2016
4411,../archive/2016.QTR3/0000006951-16-000059.json,3,AMAT,2016
4412,../archive/2016.QTR3/0001193125-16-673458.json,3,BLMT,2016
4413,../archive/2016.QTR3/0000892222-16-000123.json,3,BREW,2016
4414,../archive/2016.QTR3/0001564590-16-021800.json,3,SAIA,2016
4415,../archive/2016.QTR3/0001127855-16-000752.json,3,STWC,2016
4416,../archive/2016.QTR3/0001510963-16-000023.json,3,USCHI,2016
