_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
5247,../archive/2015.QTR3/0001185185-15-002439.json,3,SRCO,2015
5248,../archive/2015.QTR3/0000785786-15-000031.json,3,PLXS,2015
5249,../archive/2015.QTR3/0001010549-15-000244.json,3,SMBA,2015
5250,../archive/2015.QTR3/0001628280-15-006531.json,3,ASTM,2015
5251,../archive/2015.QTR3/0001437749-15-015745.json,3,NBY,2015
5252,../archive/2015.QTR3/0001019687-15-003162.json,3,EPAZ,2015
5253,../archive/2015.QTR3/0001144204-15-054865.json,3,ISR,2015
5254,../archive/2015.QTR3/0001539838-15-000037.json,3,FANG,2015
5255,../archive/2015.QTR3/0001137050-15-000113.json,3,ALCO,2015
5256,../archive/2015.QTR3/0001553350-15-000874.json,3,TTHX,2015
5257,../archive/2015.QTR3/0001325878-15-000024.json,3,FHLBT,2015
5258,../archive/2015.QTR3/0001640334-15-000108.json,3,BNZA,2015
5259,../archive/2015.QTR3/0001493152-15-003761.json,3,CINJ,2015
5260,../archive/2015.QTR3/0001193125-15-281507.json,3,AOIP,2015
5261,../archive/2015.QTR3/0001473061-15-000061.json,3,PSTR,2015
5262,../archive/2015.QTR3/0001393905-15-000395.json,3,NMXC,2015
5263,../archive/2015.QTR3/0001628280-15-006248.json,3,JOE,2015
5264,../archive/2015.QTR3/0001564590-15-005942.json,3,AAC,2015
5265,../archive/2015.QTR3/0001193125-15-285114.json,3,CVBF,2015
5266,../archive/2015.QTR3/0001104659-15-053836.json,3,OPHT,2015
5267,../archive/2015.QTR3/0001193125-15-268067.json,3,FENX,2015
5268,../archive/2015.QTR3/0001185185-15-002205.json,3,IGC,2015
5269,../archive/2015.QTR3/0000811830-15-000016.json,3,SOV,2015
5270,../archive/2015.QTR3/0000880771-15-000104.json,3,SCLN,2015
5271,../archive/2015.QTR3/0001254089-15-000022.json,3,FULO,2015
5272,../archive/2015.QTR3/0000937834-15-000054.json,3,MLIC,2015
5273,../archive/2015.QTR3/0001193125-15-272939.json,3,PCO,2015
5274,../archive/2015.QTR3/0001437749-15-015179.json,3,GSG,2015
5275,../archive/2015.QTR3/0001193125-15-285051.json,3,TCBK,2015
5276,../archive/2015.QTR3/0001193125-15-281012.json,3,DRNA,2015
5277,../archive/2015.QTR3/0001213900-15-007021.json,3,EONE,2015
5278,../archive/2015.QTR3/0000812011-15-000051.json,3,MTN,2015
5279,../archive/2015.QTR3/0000946275-15-000160.json,3,MSBF,2015
5280,../archive/2015.QTR3/0001615892-15-000012.json,3,ARCT,2015
5281,../archive/2015.QTR3/0001493152-15-002936.json,3,GTOR,2015
5282,../archive/2015.QTR3/0001445866-15-000931.json,3,DHCC,2015
5283,../archive/2015.QTR3/0000065011-15-000096.json,3,MDP,2015
5284,../archive/2015.QTR3/0001193125-15-265993.json,3,ALSN,2015
5285,../archive/2015.QTR3/0001104659-15-056458.json,3,HIL,2015
5286,../archive/2015.QTR3/0001193125-15-278708.json,3,POWR,2015
5287,../archive/2015.QTR3/0001354488-15-003767.json,3,FSNN,2015
5288,../archive/2015.QTR3/0001140361-15-030779.json,3,POZN,2015
5289,../archive/2015.QTR3/0001104659-15-057619.json,3,SSTK,2015
5290,../archive/2015.QTR3/0001214659-15-005994.json,3,DARA,2015
5291,../archive/2015.QTR3/0001493152-15-003848.json,3,TFVI,2015
5292,../archive/2015.QTR3/0001079973-15-000543.json,3,ARET,2015
5293,../archive/2015.QTR3/0000106640-15-000048.json,3,WHR,2015
5294,../archive/2015.QTR3/0001628280-15-006198.json,3,CPK,2015
5295,../archive/2015.QTR3/0001130464-15-000140.json,3,BKH,2015
5296,../archive/2015.QTR3/0000816956-15-000007.json,3,CNMD,2015
5297,../archive/2015.QTR3/0000944695-15-000072.json,3,THG,2015
5298,../archive/2015.QTR3/0001022652-15-000036.json,3,MIFI,2015
5299,../archive/2015.QTR3/0001387131-15-002630.json,3,RSRT,2015
5300,../archive/2015.QTR3/0000072909-15-000012.json,3,NSPW,2015
5301,../archive/2015.QTR3/0001058090-15-000031.json,3,CMG,2015
5302,../archive/2015.QTR3/0001047469-15-007028.json,3,ARAY,2015
5303,../archive/2015.QTR3/0001002014-15-000464.json,3,IDAH,2015
5304,../archive/2015.QTR3/0001193125-15-260787.json,3,SNA,2015
5305,../archive/2015.QTR3/0001262463-15-000510.json,3,NONE,2015
5306,../archive/2015.QTR3/0001144204-15-050830.json,3,NTLK,2015
5307,../archive/2015.QTR3/0001558370-15-001405.json,3,LMCA,2015
5308,../archive/2015.QTR3/0001144204-15-052227.json,3,CIK0001418372,2015
5309,../archive/2015.QTR3/0001054102-15-000035.json,3,PDII,2015
5310,../archive/2015.QTR3/0001127855-15-000359.json,3,PZOO,2015
5311,../archive/2015.QTR3/0001437749-15-015180.json,3,SLV,2015
5312,../archive/2015.QTR3/0000897723-15-000017.json,3,SANM,2015
5313,../archive/2015.QTR3/0000004977-15-000142.json,3,AFL,2015
5314,../archive/2015.QTR3/0001213900-15-006299.json,3,RBHI,2015
5315,../archive/2015.QTR3/0001393905-15-000383.json,3,AMIB,2015
5316,../archive/2015.QTR3/0000754737-15-000058.json,3,SCG,2015
5317,../archive/2015.QTR3/0001564590-15-007590.json,3,DEST,2015
5318,../archive/2015.QTR3/0001597131-15-000013.json,3,GLRI,2015
5319,../archive/2015.QTR3/0001144204-15-049892.json,3,FSFG,2015
5320,../archive/2015.QTR3/0001193125-15-281141.json,3,ORBC,2015
5321,../archive/2015.QTR3/0001193125-15-284656.json,3,PMT,2015
5322,../archive/2015.QTR3/0001096906-15-001035.json,3,DYNT,2015
5323,../archive/2015.QTR3/0001520138-15-000336.json,3,ROCK,2015
5324,../archive/2015.QTR3/0001165527-15-000396.json,3,CLCS,2015
5325,../archive/2015.QTR3/0000077476-15-000036.json,3,PEP,2015
