_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
950,../archive/2020.QTR4/0001096906-20-000281.json,4,LIVE,2020
951,../archive/2020.QTR4/0001437749-20-021996.json,4,ETH,2020
952,../archive/2020.QTR4/0001104659-20-121888.json,4,IIPR,2020
953,../archive/2020.QTR4/0001640334-20-002990.json,4,CICLET,2020
954,../archive/2020.QTR4/0001437749-20-025193.json,4,LEE,2020
955,../archive/2020.QTR4/0001038133-20-000081.json,4,HSKA,2020
956,../archive/2020.QTR4/0001558370-20-011809.json,4,VECO,2020
957,../archive/2020.QTR4/0001683168-20-003664.json,4,TOTAU,2020
958,../archive/2020.QTR4/0001564590-20-056993.json,4,ESSA,2020
959,../archive/2020.QTR4/0001628280-20-016301.json,4,NVEE,2020
960,../archive/2020.QTR4/0001564590-20-051305.json,4,MCHX,2020
961,../archive/2020.QTR4/0001213900-20-042061.json,4,MACU,2020
962,../archive/2020.QTR4/0001564590-20-053292.json,4,SDGR,2020
963,../archive/2020.QTR4/0001679268-20-000076.json,4,TUSK,2020
964,../archive/2020.QTR4/0001140361-20-025536.json,4,ARYA,2020
965,../archive/2020.QTR4/0000897101-20-000892.json,4,ELSE,2020
966,../archive/2020.QTR4/0001562762-20-000400.json,4,FLIC,2020
967,../archive/2020.QTR4/0001564590-20-051978.json,4,LLEXQ,2020
968,../archive/2020.QTR4/0001564590-20-057005.json,4,SIMP,2020
969,../archive/2020.QTR4/0001718108-20-000015.json,4,SURF,2020
970,../archive/2020.QTR4/0001104659-20-125259.json,4,BENH,2020
971,../archive/2020.QTR4/0001104659-20-122573.json,4,GLEO,2020
972,../archive/2020.QTR4/0000920112-20-000304.json,4,HTLF,2020
973,../archive/2020.QTR4/0000085961-20-000196.json,4,R,2020
974,../archive/2020.QTR4/0001213900-20-036232.json,4,FSDC,2020
975,../archive/2020.QTR4/0001753926-20-000393.json,4,SNDD,2020
976,../archive/2020.QTR4/0001564590-20-049627.json,4,SRC,2020
977,../archive/2020.QTR4/0000764764-20-000123.json,4,CFSC,2020
978,../archive/2020.QTR4/0001564590-20-047269.json,4,GTY,2020
979,../archive/2020.QTR4/0000921738-20-000041.json,4,PENN,2020
