_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
526,../archive/2017.QTR4/0001002910-17-000108.json,4,AEE,2017
527,../archive/2017.QTR4/0000816284-17-000014.json,4,CELG,2017
528,../archive/2017.QTR4/0001564590-17-020495.json,4,HUBG,2017
529,../archive/2017.QTR4/0001144204-17-052401.json,4,PRSI,2017
530,../archive/2017.QTR4/0001558370-17-008901.json,4,IKNX,2017
531,../archive/2017.QTR4/0000065011-17-000126.json,4,MDP,2017
532,../archive/2017.QTR4/0001437749-17-018897.json,4,DXTR,2017
533,../archive/2017.QTR4/0001564590-17-021284.json,4,CBIO,2017
534,../archive/2017.QTR4/0001101215-17-000217.json,4,ADS,2017
535,../archive/2017.QTR4/0001212545-17-000198.json,4,WAL,2017
536,../archive/2017.QTR4/0001469709-17-000278.json,4,AGGX,2017
537,../archive/2017.QTR4/0001078782-17-001621.json,4,FLCR,2017
538,../archive/2017.QTR4/0001654954-17-010632.json,4,FTLF,2017
539,../archive/2017.QTR4/0001558891-17-000064.json,4,DAVC,2017
540,../archive/2017.QTR4/0000939802-17-000079.json,4,CAPC,2017
541,../archive/2017.QTR4/0000021175-17-000128.json,4,CNA,2017
542,../archive/2017.QTR4/0001071993-17-000073.json,4,C993,2017
543,../archive/2017.QTR4/0001654954-17-010798.json,4,WNCVI7,2017
544,../archive/2017.QTR4/0001493152-17-013444.json,4,SSOK,2017
545,../archive/2017.QTR4/0001185185-17-002435.json,4,BSPM,2017
546,../archive/2017.QTR4/0000040987-17-000015.json,4,GPC,2017
547,../archive/2017.QTR4/0001628280-17-010113.json,4,HUBB,2017
548,../archive/2017.QTR4/0001678746-17-000012.json,4,REMARO,2017
549,../archive/2017.QTR4/0001558370-17-008844.json,4,CCFI,2017
550,../archive/2017.QTR4/0001213900-17-012043.json,4,REBL,2017
551,../archive/2017.QTR4/0001564590-17-019890.json,4,NUVA,2017
552,../archive/2017.QTR4/0001193125-17-338956.json,4,PULM,2017
553,../archive/2017.QTR4/0001358651-17-000010.json,4,NMS,2017
554,../archive/2017.QTR4/0001493152-17-011357.json,4,OWCP,2017
555,../archive/2017.QTR4/0001399249-17-000055.json,4,PZN,2017
556,../archive/2017.QTR4/0001558370-17-008239.json,4,HHC,2017
557,../archive/2017.QTR4/0001687242-17-000019.json,4,NONE,2017
558,../archive/2017.QTR4/0001091818-17-000244.json,4,SOUM,2017
