json_id,location,quarter,ticker,year
0,../archive/2016.QTR4/0000023197-16-000074.json,4,CMTL,2016
1,../archive/2016.QTR4/0001558370-16-010159.json,4,SPWH,2016
2,../archive/2016.QTR4/0001564590-16-028464.json,4,FELP,2016
3,../archive/2016.QTR4/0001493152-16-014605.json,4,DUOW,2016
4,../archive/2016.QTR4/0001193125-16-758639.json,4,FMSA,2016
5,../archive/2016.QTR4/0001511164-16-001136.json,4,VRTT,2016
6,../archive/2016.QTR4/0001571049-16-019451.json,4,FBNK,2016
7,../archive/2016.QTR4/0001510295-16-000139.json,4,MPC,2016
8,../archive/2016.QTR4/0001575705-16-000187.json,4,PWVI,2016
9,../archive/2016.QTR4/0001193125-16-756627.json,4,IMO,2016
10,../archive/2016.QTR4/0001615774-16-008271.json,4,INVS,2016
11,../archive/2016.QTR4/0000008063-16-000024.json,4,ATRO,2016
12,../archive/2016.QTR4/0001144204-16-140665.json,4,EV,2016
13,../archive/2016.QTR4/0001126975-16-000284.json,4,MMP,2016
14,../archive/2016.QTR4/0000889936-16-000212.json,4,PVTB,2016
15,../archive/2016.QTR4/0000892626-16-000571.json,4,KANP,2016
16,../archive/2016.QTR4/0001493152-16-013986.json,4,QSIM,2016
17,../archive/2016.QTR4/0001534424-16-001156.json,4,PDEX,2016
18,../archive/2016.QTR4/0001289848-16-000058.json,4,HURN,2016
19,../archive/2016.QTR4/0000030554-16-000156.json,4,DD,2016
20,../archive/2016.QTR4/0001504412-16-000365.json,4,CETY,2016
21,../archive/2016.QTR4/0001193125-16-783228.json,4,GENC,2016
22,../archive/2016.QTR4/0001511164-16-001073.json,4,VHUB,2016
23,../archive/2016.QTR4/0001224608-16-000088.json,4,CNO,2016
24,../archive/2016.QTR4/0001193125-16-765452.json,4,TER,2016
25,../archive/2016.QTR4/0001339947-16-000110.json,4,VIAB,2016
26,../archive/2016.QTR4/0001564590-16-028171.json,4,BLK,2016
27,../archive/2016.QTR4/0000820027-16-000237.json,4,AMP,2016
28,../archive/2016.QTR4/0000822416-16-000097.json,4,PHM,2016
29,../archive/2016.QTR4/0001193125-16-758906.json,4,EVTC,2016
30,../archive/2016.QTR4/0001412232-16-000171.json,4,VWR,2016
31,../archive/2016.QTR4/0001193125-16-764490.json,4,D,2016
32,../archive/2016.QTR4/0001104659-16-153225.json,4,ECOL,2016
33,../archive/2016.QTR4/0001477932-16-013516.json,4,MEEC,2016
34,../archive/2016.QTR4/0001558370-16-009817.json,4,BLD,2016
35,../archive/2016.QTR4/0000076063-16-000064.json,4,PEPL,2016
36,../archive/2016.QTR4/0001014897-16-000657.json,4,SWMM,2016
37,../archive/2016.QTR4/0001104659-16-156924.json,4,LIME,2016
38,../archive/2016.QTR4/0001564590-16-028258.json,4,DBC,2016
39,../archive/2016.QTR4/0001571049-16-019797.json,4,MDSE,2016
40,../archive/2016.QTR4/0001076542-16-000441.json,4,NXMD,2016
41,../archive/2016.QTR4/0001683168-16-000935.json,4,GPIW,2016
42,../archive/2016.QTR4/0001628280-16-020758.json,4,PATK,2016
43,../archive/2016.QTR4/0001645383-16-000021.json,4,MOSY,2016
44,../archive/2016.QTR4/0001477932-16-013900.json,4,MBOO,2016
45,../archive/2016.QTR4/0000829224-16-000083.json,4,SBUX,2016
46,../archive/2016.QTR4/0001437749-16-041613.json,4,YUME,2016
47,../archive/2016.QTR4/0001581405-16-000112.json,4,CIK0001476204,2016
48,../archive/2016.QTR4/0001486279-16-000028.json,4,RSVN,2016
49,../archive/2016.QTR4/0001551163-16-000503.json,4,AVHC,2016
50,../archive/2016.QTR4/0001144204-16-129195.json,4,ADC,2016
51,../archive/2016.QTR4/0000070415-16-000275.json,4,GPX,2016
52,../archive/2016.QTR4/0000056701-16-000091.json,4,KOSS,2016
