_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
1070,../archive/2010.QTR3/0000950123-10-075593.json,3,IM,2010
1071,../archive/2010.QTR3/0001193125-10-177348.json,3,SXL,2010
1072,../archive/2010.QTR3/0001193125-10-181162.json,3,AVA,2010
1073,../archive/2010.QTR3/0000110430-10-000029.json,3,FTO,2010
1074,../archive/2010.QTR3/0001047469-10-006835.json,3,KO,2010
1075,../archive/2010.QTR3/0001193125-10-207336.json,3,GPS,2010
1076,../archive/2010.QTR3/0001104659-10-041754.json,3,STLD,2010
1077,../archive/2010.QTR3/0001193125-10-193626.json,3,K,2010
1078,../archive/2010.QTR3/0001193125-10-183299.json,3,G,2010
1079,../archive/2010.QTR3/0001193125-10-170474.json,3,CLF,2010
1080,../archive/2010.QTR3/0001193125-10-181031.json,3,XNPT,2010
1081,../archive/2010.QTR3/0000007332-10-000032.json,3,SWN,2010
1082,../archive/2010.QTR3/0000910612-10-000022.json,3,CBL,2010
1083,../archive/2010.QTR3/0001104659-10-046204.json,3,DE,2010
1084,../archive/2010.QTR3/0001104659-10-041892.json,3,AMP,2010
1085,../archive/2010.QTR3/0001193125-10-178551.json,3,UNT,2010
1086,../archive/2010.QTR3/0001193125-10-178382.json,3,CIK000008106,2010
1087,../archive/2010.QTR3/0000950123-10-075643.json,3,SWKS,2010
1088,../archive/2010.QTR3/0001193125-10-186127.json,3,NUE,2010
1089,../archive/2010.QTR3/0000950123-10-073797.json,3,CXO,2010
1090,../archive/2010.QTR3/0001193125-10-182534.json,3,ADS,2010
1091,../archive/2010.QTR3/0001193125-10-180509.json,3,CAR,2010
1092,../archive/2010.QTR3/0001193125-10-188617.json,3,SCHW,2010
1093,../archive/2010.QTR3/0001047469-10-006931.json,3,TAP,2010
1094,../archive/2010.QTR3/0000045012-10-000226.json,3,HAL,2010
1095,../archive/2010.QTR3/0001104659-10-042210.json,3,HP,2010
1096,../archive/2010.QTR3/0000060667-10-000159.json,3,LOW,2010
1097,../archive/2010.QTR3/0001398432-10-000503.json,3,KIM,2010
1098,../archive/2010.QTR3/0001193125-10-172222.json,3,LAZ,2010
1099,../archive/2010.QTR3/0001193125-10-179194.json,3,CNQR,2010
1100,../archive/2010.QTR3/0001193125-10-169878.json,3,AVP,2010
1101,../archive/2010.QTR3/0000950123-10-070416.json,3,PAG,2010
1102,../archive/2010.QTR3/0001144204-10-040041.json,3,XRAY,2010
1103,../archive/2010.QTR3/0000950123-10-075244.json,3,HLIT,2010
1104,../archive/2010.QTR3/0000918160-10-000044.json,3,AKS,2010
1105,../archive/2010.QTR3/0000914025-10-000042.json,3,PLT,2010
1106,../archive/2010.QTR3/0000874016-10-000046.json,3,JNY,2010
1107,../archive/2010.QTR3/0001144204-10-043180.json,3,MIDD,2010
1108,../archive/2010.QTR3/0001104659-10-041502.json,3,PZZA,2010
1109,../archive/2010.QTR3/0001193125-10-179383.json,3,TDW,2010
1110,../archive/2010.QTR3/0000821189-10-000037.json,3,EOG,2010
1111,../archive/2010.QTR3/0001193125-10-176975.json,3,UMBF,2010
1112,../archive/2010.QTR3/0001193125-10-181334.json,3,TFSL,2010
1113,../archive/2010.QTR3/0001193125-10-164698.json,3,ESI,2010
1114,../archive/2010.QTR3/0000950123-10-072515.json,3,SYMC,2010
1115,../archive/2010.QTR3/0001193125-10-181271.json,3,WBSN,2010
1116,../archive/2010.QTR3/0001140361-10-030670.json,3,KBR,2010
1117,../archive/2010.QTR3/0000930413-10-004093.json,3,DGX,2010
1118,../archive/2010.QTR3/0000092380-10-000079.json,3,LUV,2010
1119,../archive/2010.QTR3/0001193125-10-168879.json,3,MSA,2010
1120,../archive/2010.QTR3/0000950123-10-073979.json,3,CWT,2010
1121,../archive/2010.QTR3/0001104659-10-041943.json,3,PCLN,2010
1122,../archive/2010.QTR3/0001193125-10-203898.json,3,HD,2010
1123,../archive/2010.QTR3/0001000229-10-000019.json,3,CLB,2010
1124,../archive/2010.QTR3/0000920148-10-000073.json,3,LH,2010
1125,../archive/2010.QTR3/0001133796-10-000293.json,3,HEI,2010
1126,../archive/2010.QTR3/0001193125-10-179157.json,3,WAB,2010
1127,../archive/2010.QTR3/0001140361-10-030762.json,3,NBL,2010
1128,../archive/2010.QTR3/0001104659-10-043211.json,3,CLH,2010
1129,../archive/2010.QTR3/0001104659-10-041693.json,3,ATR,2010
1130,../archive/2010.QTR3/0001047469-10-007930.json,3,GENZ,2010
1131,../archive/2010.QTR3/0001193125-10-179911.json,3,WFSL,2010
1132,../archive/2010.QTR3/0001047469-10-006788.json,3,MGLN,2010
1133,../archive/2010.QTR3/0001193125-10-198338.json,3,CCI,2010
1134,../archive/2010.QTR3/0001193125-10-177299.json,3,RRD,2010
1135,../archive/2010.QTR3/0001193125-10-174909.json,3,VRSN,2010
1136,../archive/2010.QTR3/0001193125-10-183061.json,3,CEDC,2010
1137,../archive/2010.QTR3/0001332349-10-000028.json,3,BKD,2010
1138,../archive/2010.QTR3/0000950123-10-084953.json,3,KFY,2010
1139,../archive/2010.QTR3/0001193125-10-176575.json,3,NDAQ,2010
1140,../archive/2010.QTR3/0000950123-10-069089.json,3,SVU,2010
1141,../archive/2010.QTR3/0000950123-10-077097.json,3,JCI,2010
1142,../archive/2010.QTR3/0001193125-10-178584.json,3,NNN,2010
1143,../archive/2010.QTR3/0000092122-10-000079.json,3,SO,2010
1144,../archive/2010.QTR3/0001104659-10-042011.json,3,RYL,2010
1145,../archive/2010.QTR3/0000950123-10-072016.json,3,CELG,2010
