json_id,location,quarter,ticker,year
792,../archive/2011.QTR2/0001193125-11-105128.json,2,AA,2011
793,../archive/2011.QTR2/0001193125-11-114693.json,2,OTEX,2011
794,../archive/2011.QTR2/0001193125-11-104739.json,2,FAST,2011
795,../archive/2011.QTR2/0001145443-11-000491.json,2,SFST,2011
796,../archive/2011.QTR2/0001193125-11-126074.json,2,PCL,2011
797,../archive/2011.QTR2/0000950123-11-047381.json,2,LOPE,2011
798,../archive/2011.QTR2/0000950123-11-040014.json,2,DO,2011
799,../archive/2011.QTR2/0000950123-11-040715.json,2,WM,2011
800,../archive/2011.QTR2/0001049108-11-000031.json,2,DTG,2011
801,../archive/2011.QTR2/0001193125-11-118277.json,2,PCH,2011
802,../archive/2011.QTR2/0000875357-11-000022.json,2,BOKF,2011
803,../archive/2011.QTR2/0000935703-11-000023.json,2,DLTR,2011
804,../archive/2011.QTR2/0001193125-11-132389.json,2,BK,2011
805,../archive/2011.QTR2/0000950123-11-043355.json,2,GNTX,2011
806,../archive/2011.QTR2/0001445305-11-001363.json,2,FLOW,2011
807,../archive/2011.QTR2/0000950123-11-046507.json,2,ANDE,2011
808,../archive/2011.QTR2/0001193125-11-131663.json,2,WAB,2011
809,../archive/2011.QTR2/0001193125-11-118670.json,2,JAH,2011
810,../archive/2011.QTR2/0001193125-11-170841.json,2,CMVT,2011
811,../archive/2011.QTR2/0000950123-11-045405.json,2,GPC,2011
812,../archive/2011.QTR2/0001193125-11-130249.json,2,SCHW,2011
813,../archive/2011.QTR2/0001193125-11-115557.json,2,VPHM,2011
814,../archive/2011.QTR2/0000950123-11-045956.json,2,KEG,2011
815,../archive/2011.QTR2/0000950123-11-057592.json,2,GME,2011
816,../archive/2011.QTR2/0001060822-11-000011.json,2,CRI,2011
817,../archive/2011.QTR2/0000045012-11-000194.json,2,HAL,2011
818,../archive/2011.QTR2/0001047469-11-004647.json,2,AIG,2011
819,../archive/2011.QTR2/0000950123-11-045805.json,2,PLXS,2011
820,../archive/2011.QTR2/0001089819-11-000026.json,2,CNL,2011
821,../archive/2011.QTR2/0001140361-11-024153.json,2,ABLP,2011
822,../archive/2011.QTR2/0000950123-11-048221.json,2,FNFG,2011
823,../archive/2011.QTR2/0001193125-11-145426.json,2,TDW,2011
