_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
3594,../archive/2013.QTR3/0001357371-13-000031.json,3,BBEP,2013
3595,../archive/2013.QTR3/0001193125-13-328608.json,3,CK0001328655,2013
3596,../archive/2013.QTR3/0001477932-13-003677.json,3,MHTX,2013
3597,../archive/2013.QTR3/0001193125-13-340993.json,3,QNST,2013
3598,../archive/2013.QTR3/0001193125-13-334781.json,3,CHCR,2013
3599,../archive/2013.QTR3/0001193125-13-357755.json,3,NDSN,2013
3600,../archive/2013.QTR3/0001193125-13-336246.json,3,SIRG,2013
3601,../archive/2013.QTR3/0001213900-13-003721.json,3,OLBG,2013
3602,../archive/2013.QTR3/0000050957-13-000063.json,3,FBN,2013
3603,../archive/2013.QTR3/0000040194-13-000057.json,3,GNRG,2013
3604,../archive/2013.QTR3/0001142417-13-000057.json,3,NXST,2013
3605,../archive/2013.QTR3/0001193125-13-327904.json,3,LVS,2013
3606,../archive/2013.QTR3/0000946275-13-000273.json,3,ROMA,2013
3607,../archive/2013.QTR3/0001171843-13-003250.json,3,AERT,2013
3608,../archive/2013.QTR3/0001193125-13-319155.json,3,BSFT,2013
3609,../archive/2013.QTR3/0001104659-13-062828.json,3,IMH,2013
3610,../archive/2013.QTR3/0001104659-13-062982.json,3,CNRB,2013
3611,../archive/2013.QTR3/0001104659-13-061357.json,3,UFPT,2013
3612,../archive/2013.QTR3/0001193125-13-325893.json,3,NNBR,2013
3613,../archive/2013.QTR3/0000801898-13-000016.json,3,JOY,2013
3614,../archive/2013.QTR3/0000040545-13-000075.json,3,GE,2013
3615,../archive/2013.QTR3/0000315849-13-000027.json,3,SGB,2013
3616,../archive/2013.QTR3/0001193125-13-364170.json,3,SYMM,2013
3617,../archive/2013.QTR3/0000721748-13-000548.json,3,JPEX,2013
3618,../archive/2013.QTR3/0001335190-13-000012.json,3,MHR,2013
3619,../archive/2013.QTR3/0000082811-13-000093.json,3,RBC,2013
3620,../archive/2013.QTR3/0001354488-13-004962.json,3,LCAR,2013
3621,../archive/2013.QTR3/0001144204-13-052572.json,3,APTS,2013
3622,../archive/2013.QTR3/0000819689-13-000041.json,3,HRT,2013
3623,../archive/2013.QTR3/0001477932-13-003698.json,3,FLUG,2013
3624,../archive/2013.QTR3/0001329517-13-000045.json,3,WSBF,2013
3625,../archive/2013.QTR3/0000862668-13-000011.json,3,ESMC,2013
3626,../archive/2013.QTR3/0001193125-13-319293.json,3,GLT,2013
3627,../archive/2013.QTR3/0001144204-13-045464.json,3,CMRX,2013
3628,../archive/2013.QTR3/0001185185-13-001556.json,3,NBRI,2013
3629,../archive/2013.QTR3/0001038838-13-000298.json,3,KAZ,2013
3630,../archive/2013.QTR3/0001070698-13-000063.json,3,RPTP,2013
3631,../archive/2013.QTR3/0001165527-13-000705.json,3,REAC,2013
3632,../archive/2013.QTR3/0001193125-13-319339.json,3,XBKS,2013
3633,../archive/2013.QTR3/0001511164-13-000446.json,3,MKHD,2013
3634,../archive/2013.QTR3/0001437749-13-012393.json,3,BOTA,2013
3635,../archive/2013.QTR3/0001104659-13-063805.json,3,SLGOP,2013
3636,../archive/2013.QTR3/0001193125-13-318482.json,3,CK0000825315,2013
3637,../archive/2013.QTR3/0001144204-13-039745.json,3,TPHS,2013
3638,../archive/2013.QTR3/0001437749-13-010654.json,3,NSLP,2013
3639,../archive/2013.QTR3/0001145443-13-001556.json,3,CPXP,2013
3640,../archive/2013.QTR3/0001193125-13-322069.json,3,MELI,2013
3641,../archive/2013.QTR3/0001140361-13-034983.json,3,PLAB,2013
3642,../archive/2013.QTR3/0001193125-13-317327.json,3,NATL,2013
3643,../archive/2013.QTR3/0001104659-13-062347.json,3,SAFT,2013
3644,../archive/2013.QTR3/0001213900-13-004322.json,3,NXFI,2013
3645,../archive/2013.QTR3/0001127855-13-000660.json,3,EHSK,2013
3646,../archive/2013.QTR3/0000713002-13-000040.json,3,FLOW,2013
3647,../archive/2013.QTR3/0001477932-13-004331.json,3,VKIN,2013
3648,../archive/2013.QTR3/0001213900-13-004637.json,3,JINM,2013
3649,../archive/2013.QTR3/0001144204-13-045872.json,3,CUI,2013
3650,../archive/2013.QTR3/0001188112-13-002128.json,3,ARQL,2013
3651,../archive/2013.QTR3/0001062993-13-004624.json,3,WOLV,2013
3652,../archive/2013.QTR3/0001193125-13-334851.json,3,CEP,2013
3653,../archive/2013.QTR3/0001104659-13-062994.json,3,PTCT,2013
3654,../archive/2013.QTR3/0000739708-13-000035.json,3,CIK0000739708,2013
3655,../archive/2013.QTR3/0001213900-13-005319.json,3,CPSI,2013
3656,../archive/2013.QTR3/0001185185-13-001686.json,3,ACCA,2013
3657,../archive/2013.QTR3/0001104659-13-061711.json,3,DEPO,2013
3658,../archive/2013.QTR3/0001411342-13-000066.json,3,EFC,2013
3659,../archive/2013.QTR3/0000874761-13-000008.json,3,AES,2013
3660,../archive/2013.QTR3/0001140361-13-029562.json,3,AB,2013
3661,../archive/2013.QTR3/0001466258-13-000035.json,3,IR,2013
3662,../archive/2013.QTR3/0000051548-13-000031.json,3,ISCA,2013
3663,../archive/2013.QTR3/0001193125-13-323814.json,3,NUE,2013
3664,../archive/2013.QTR3/0001104659-13-060415.json,3,PLOW,2013
3665,../archive/2013.QTR3/0001354488-13-005236.json,3,ISLT,2013
3666,../archive/2013.QTR3/0001193125-13-332706.json,3,FCSC,2013
3667,../archive/2013.QTR3/0001445305-13-002074.json,3,ISSI,2013
3668,../archive/2013.QTR3/0000939798-13-000043.json,3,CCSG,2013
3669,../archive/2013.QTR3/0001122904-13-000035.json,3,NTGR,2013
3670,../archive/2013.QTR3/0000794170-13-000037.json,3,TOL,2013
3671,../archive/2013.QTR3/0001097149-13-000033.json,3,ALGN,2013
3672,../archive/2013.QTR3/0000899751-13-000059.json,3,TWI,2013
3673,../archive/2013.QTR3/0001104659-13-063669.json,3,MHBI,2013
3674,../archive/2013.QTR3/0001213900-13-004334.json,3,STVI,2013
3675,../archive/2013.QTR3/0001549632-13-000029.json,3,BLKE,2013
3676,../archive/2013.QTR3/0000914317-13-001074.json,3,BDL,2013
3677,../archive/2013.QTR3/0000277135-13-000029.json,3,GWW,2013
3678,../archive/2013.QTR3/0001062993-13-004777.json,3,CADC,2013
3679,../archive/2013.QTR3/0001010549-13-000511.json,3,TCI,2013
3680,../archive/2013.QTR3/0001193125-13-334001.json,3,CK0001118384,2013
3681,../archive/2013.QTR3/0001104659-13-063813.json,3,CZBS,2013
3682,../archive/2013.QTR3/0001193125-13-324451.json,3,KRO,2013
3683,../archive/2013.QTR3/0001511164-13-000450.json,3,MREY,2013
3684,../archive/2013.QTR3/0001437904-13-000083.json,3,BNET,2013
3685,../archive/2013.QTR3/0001469709-13-000464.json,3,ERGO,2013
3686,../archive/2013.QTR3/0001077771-13-000065.json,3,UMPQ,2013
3687,../archive/2013.QTR3/0000798941-13-000028.json,3,FCNCA,2013
3688,../archive/2013.QTR3/0001193125-13-326196.json,3,CENT,2013
3689,../archive/2013.QTR3/0001193125-13-316465.json,3,TG,2013
3690,../archive/2013.QTR3/0001193125-13-324514.json,3,STEM,2013
3691,../archive/2013.QTR3/0001104659-13-067915.json,3,TTC,2013
3692,../archive/2013.QTR3/0001193125-13-297410.json,3,ISRG,2013
3693,../archive/2013.QTR3/0001193125-13-324144.json,3,TAT,2013
3694,../archive/2013.QTR3/0000039648-13-000016.json,3,GK,2013
3695,../archive/2013.QTR3/0000829224-13-000032.json,3,SBUX,2013
3696,../archive/2013.QTR3/0001477932-13-003548.json,3,SPNI,2013
3697,../archive/2013.QTR3/0001193125-13-327338.json,3,WLH,2013
3698,../archive/2013.QTR3/0001364896-13-000006.json,3,MPSP,2013
3699,../archive/2013.QTR3/0001047469-13-008021.json,3,CVRR,2013
3700,../archive/2013.QTR3/0001019056-13-000969.json,3,VSBN,2013
3701,../archive/2013.QTR3/0001010549-13-000454.json,3,TCI,2013
3702,../archive/2013.QTR3/0001193125-13-334390.json,3,SWWI,2013
3703,../archive/2013.QTR3/0001144204-13-042925.json,3,CALM,2013
3704,../archive/2013.QTR3/0001127855-13-000508.json,3,DIVR,2013
3705,../archive/2013.QTR3/0001144204-13-046065.json,3,CK0001534154,2013
3706,../archive/2013.QTR3/0001477932-13-004059.json,3,CCJ,2013
3707,../archive/2013.QTR3/0001393905-13-000478.json,3,DEWM,2013
3708,../archive/2013.QTR3/0000079879-13-000047.json,3,PPG,2013
3709,../archive/2013.QTR3/0001140361-13-030714.json,3,HBIA,2013
