_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
0,../archive/2014.QTR1/0001493152-14-000445.json,1,AFHACQX,2014
1,../archive/2014.QTR1/0001193125-14-073151.json,1,CPHD,2014
2,../archive/2014.QTR1/0001513162-14-000020.json,1,BMRA,2014
3,../archive/2014.QTR1/0001193125-14-099358.json,1,BANF,2014
4,../archive/2014.QTR1/0001193125-14-080179.json,1,CTS,2014
5,../archive/2014.QTR1/0000740260-14-000063.json,1,VTR,2014
6,../archive/2014.QTR1/0001144204-14-018879.json,1,AMZG,2014
7,../archive/2014.QTR1/0001020710-14-000008.json,1,DXPE,2014
8,../archive/2014.QTR1/0001144204-14-019291.json,1,LPCN,2014
9,../archive/2014.QTR1/0001594062-14-000026.json,1,AGIN,2014
10,../archive/2014.QTR1/0001171843-14-001499.json,1,WHLM,2014
11,../archive/2014.QTR1/0001026608-14-000018.json,1,HALN,2014
12,../archive/2014.QTR1/0001556766-14-000006.json,1,ALDW,2014
13,../archive/2014.QTR1/0001511164-14-000031.json,1,SCXR,2014
14,../archive/2014.QTR1/0001517650-14-000020.json,1,ININ,2014
15,../archive/2014.QTR1/0001500217-14-000020.json,1,AAT,2014
16,../archive/2014.QTR1/0001035002-14-000008.json,1,VLO,2014
17,../archive/2014.QTR1/0001144204-14-008195.json,1,CADI,2014
18,../archive/2014.QTR1/0001493152-14-000853.json,1,VGLD,2014
19,../archive/2014.QTR1/0001430259-14-000012.json,1,CWI,2014
20,../archive/2014.QTR1/0000071180-14-000006.json,1,NPC,2014
21,../archive/2014.QTR1/0000923603-14-000008.json,1,FCH,2014
22,../archive/2014.QTR1/0001213900-14-001557.json,1,GWG,2014
23,../archive/2014.QTR1/0001541119-14-000007.json,1,SFBC,2014
24,../archive/2014.QTR1/0001437749-14-004260.json,1,CAK,2014
25,../archive/2014.QTR1/0001002334-14-000009.json,1,CWNM,2014
26,../archive/2014.QTR1/0001193125-14-060842.json,1,SPSC,2014
27,../archive/2014.QTR1/0000100378-14-000007.json,1,TWIN,2014
28,../archive/2014.QTR1/0001564590-14-000177.json,1,STRT,2014
29,../archive/2014.QTR1/0001144204-14-019157.json,1,CALM,2014
