_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
3888,../archive/2019.QTR1/0001717547-19-000003.json,1,CLNC,2019
3889,../archive/2019.QTR1/0001140361-19-005011.json,1,FMCB,2019
3890,../archive/2019.QTR1/0001493152-19-002686.json,1,NBC,2019
3891,../archive/2019.QTR1/0001318641-19-000005.json,1,CBLI,2019
3892,../archive/2019.QTR1/0001654954-19-001809.json,1,GDSI,2019
3893,../archive/2019.QTR1/0000763744-19-000018.json,1,LCII,2019
3894,../archive/2019.QTR1/0001654954-19-002726.json,1,PEBK,2019
3895,../archive/2019.QTR1/0001637558-19-000006.json,1,CNXC,2019
3896,../archive/2019.QTR1/0000915389-19-000009.json,1,EMN,2019
3897,../archive/2019.QTR1/0001493152-19-001803.json,1,NTWK,2019
3898,../archive/2019.QTR1/0001062993-19-001305.json,1,CPAH,2019
3899,../archive/2019.QTR1/0001493152-19-002239.json,1,WSCC,2019
3900,../archive/2019.QTR1/0001467858-19-000033.json,1,GM,2019
3901,../archive/2019.QTR1/0001213900-19-003794.json,1,SBFG,2019
3902,../archive/2019.QTR1/0001213900-19-002886.json,1,XDSL,2019
3903,../archive/2019.QTR1/0001558370-19-000848.json,1,WU,2019
3904,../archive/2019.QTR1/0001078782-19-000119.json,1,ZIVO,2019
3905,../archive/2019.QTR1/0001558891-19-000008.json,1,SGRP,2019
3906,../archive/2019.QTR1/0001171843-19-001688.json,1,FCAP,2019
3907,../archive/2019.QTR1/0001554795-19-000061.json,1,CNCL,2019
3908,../archive/2019.QTR1/0000018230-19-000034.json,1,CAT,2019
3909,../archive/2019.QTR1/0001038357-19-000010.json,1,PXD,2019
3910,../archive/2019.QTR1/0001193125-19-060645.json,1,RGEN,2019
3911,../archive/2019.QTR1/0001477932-19-001186.json,1,CPKA,2019
3912,../archive/2019.QTR1/0001174947-19-000021.json,1,FREVSOB,2019
3913,../archive/2019.QTR1/0001564590-19-009002.json,1,CK0001353282,2019
3914,../archive/2019.QTR1/0001564590-19-004630.json,1,RNG,2019
3915,../archive/2019.QTR1/0001213900-19-004682.json,1,DRNE,2019
3916,../archive/2019.QTR1/0000908315-19-000008.json,1,C315,2019
3917,../archive/2019.QTR1/0000320187-19-000007.json,1,NKE,2019
3918,../archive/2019.QTR1/0001213900-19-005139.json,1,HYRE,2019
3919,../archive/2019.QTR1/0001558370-19-000632.json,1,AM,2019
3920,../archive/2019.QTR1/0000700564-19-000012.json,1,FULT,2019
3921,../archive/2019.QTR1/0001144204-19-008107.json,1,RSSS,2019
3922,../archive/2019.QTR1/0001564590-19-008306.json,1,GRSH,2019
3923,../archive/2019.QTR1/0001258602-19-000022.json,1,WFX,2019
3924,../archive/2019.QTR1/0001493152-19-001229.json,1,CODA,2019
3925,../archive/2019.QTR1/0001193125-19-069171.json,1,MCCCB,2019
3926,../archive/2019.QTR1/0001362988-19-000041.json,1,AYR,2019
3927,../archive/2019.QTR1/0001193125-19-047023.json,1,BCOV,2019
3928,../archive/2019.QTR1/0001214659-19-000060.json,1,CIK0001705445,2019
3929,../archive/2019.QTR1/0001569187-19-000006.json,1,AHH,2019
3930,../archive/2019.QTR1/0001005201-19-000040.json,1,ASRT,2019
3931,../archive/2019.QTR1/0000911147-19-000008.json,1,CNTY,2019
3932,../archive/2019.QTR1/0001193125-19-082139.json,1,CIK0001690536,2019
3933,../archive/2019.QTR1/0001412665-19-000028.json,1,MOFG,2019
3934,../archive/2019.QTR1/0001493152-19-002055.json,1,QTMM,2019
3935,../archive/2019.QTR1/0001214659-19-000963.json,1,IINX,2019
3936,../archive/2019.QTR1/0001558370-19-001218.json,1,AUMN,2019
3937,../archive/2019.QTR1/0001493152-19-002281.json,1,STEMH,2019
3938,../archive/2019.QTR1/0001144204-19-007925.json,1,CCSB,2019
3939,../archive/2019.QTR1/0001708035-19-000005.json,1,PQG,2019
3940,../archive/2019.QTR1/0001564590-19-010018.json,1,CYTX,2019
3941,../archive/2019.QTR1/0001725526-19-000062.json,1,HPR,2019
3942,../archive/2019.QTR1/0000034563-19-000009.json,1,FARM,2019
3943,../archive/2019.QTR1/0001213900-19-002097.json,1,ELTP,2019
3944,../archive/2019.QTR1/0001477932-19-000056.json,1,LOOP,2019
3945,../archive/2019.QTR1/0001171843-19-000888.json,1,SYMX,2019
3946,../archive/2019.QTR1/0001437749-19-002058.json,1,NGVC,2019
3947,../archive/2019.QTR1/0001654954-19-001448.json,1,FLUX,2019
3948,../archive/2019.QTR1/0001687229-19-000014.json,1,INVH,2019
3949,../archive/2019.QTR1/0000351998-19-000007.json,1,DAIO,2019
3950,../archive/2019.QTR1/0001144204-19-016772.json,1,WEBK,2019
3951,../archive/2019.QTR1/0001144204-19-007163.json,1,TPCS,2019
3952,../archive/2019.QTR1/0001558370-19-002121.json,1,III,2019
3953,../archive/2019.QTR1/0001553350-19-000269.json,1,BASA,2019
3954,../archive/2019.QTR1/0000020286-19-000012.json,1,CINF,2019
3955,../archive/2019.QTR1/0001185185-19-000063.json,1,DBMM,2019
3956,../archive/2019.QTR1/0001557142-19-000020.json,1,KDMN,2019
3957,../archive/2019.QTR1/0001492691-19-000012.json,1,KNX,2019
3958,../archive/2019.QTR1/0001564590-19-002863.json,1,PTEN,2019
3959,../archive/2019.QTR1/0001108524-19-000009.json,1,CRM,2019
3960,../archive/2019.QTR1/0001388430-19-000004.json,1,CAI,2019
3961,../archive/2019.QTR1/0001577916-19-000005.json,1,PINC,2019
3962,../archive/2019.QTR1/0001213900-19-004006.json,1,BIXT,2019
3963,../archive/2019.QTR1/0001095651-19-000006.json,1,STAR,2019
