_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
3951,../archive/2020.QTR1/0001564590-20-006608.json,1,PGTI,2020
3952,../archive/2020.QTR1/0000063296-20-000012.json,1,MATW,2020
3953,../archive/2020.QTR1/0001486957-20-000006.json,1,BWXT,2020
3954,../archive/2020.QTR1/0001493152-20-005280.json,1,WIZD,2020
3955,../archive/2020.QTR1/0001104659-20-040269.json,1,CAVF,2020
3956,../archive/2020.QTR1/0000894627-20-000014.json,1,EGY,2020
3957,../archive/2020.QTR1/0000898173-20-000007.json,1,ORLY,2020
3958,../archive/2020.QTR1/0000939057-20-000112.json,1,SFDL,2020
3959,../archive/2020.QTR1/0001474903-20-000011.json,1,BGSF,2020
3960,../archive/2020.QTR1/0000020629-20-000003.json,1,CSS,2020
3961,../archive/2020.QTR1/0001362468-20-000011.json,1,ALGT,2020
3962,../archive/2020.QTR1/0001469367-20-000061.json,1,RUN,2020
3963,../archive/2020.QTR1/0001214816-20-000011.json,1,AXS,2020
3964,../archive/2020.QTR1/0001062993-20-001183.json,1,STKL,2020
3965,../archive/2020.QTR1/0001104659-20-000861.json,1,RMRI,2020
3966,../archive/2020.QTR1/0001558370-20-001499.json,1,NBHC,2020
3967,../archive/2020.QTR1/0001683168-20-000888.json,1,KMGH,2020
3968,../archive/2020.QTR1/0001558370-20-001163.json,1,PAG,2020
3969,../archive/2020.QTR1/0001477932-20-001496.json,1,AMPG,2020
3970,../archive/2020.QTR1/0001717547-20-000006.json,1,CLNC,2020
3971,../archive/2020.QTR1/0001575189-20-000018.json,1,MTCH,2020
3972,../archive/2020.QTR1/0001564590-20-013666.json,1,ONEM,2020
3973,../archive/2020.QTR1/0001683168-20-000308.json,1,FRLF,2020
3974,../archive/2020.QTR1/0001193125-20-000684.json,1,RECN,2020
3975,../archive/2020.QTR1/0001046995-20-000010.json,1,EMAN,2020
3976,../archive/2020.QTR1/0001564590-20-009791.json,1,PSN,2020
3977,../archive/2020.QTR1/0001628280-20-003613.json,1,NNBR,2020
3978,../archive/2020.QTR1/0000028823-20-000056.json,1,DBD,2020
3979,../archive/2020.QTR1/0001004980-20-000009.json,1,PCG,2020
3980,../archive/2020.QTR1/0000031791-20-000003.json,1,PKI,2020
3981,../archive/2020.QTR1/0001606440-20-000002.json,1,RBNC,2020
3982,../archive/2020.QTR1/0001262463-20-000133.json,1,SPYR,2020
3983,../archive/2020.QTR1/0001723596-20-000009.json,1,CLBK,2020
3984,../archive/2020.QTR1/0001585101-20-000021.json,1,HGIT,2020
3985,../archive/2020.QTR1/0001213900-20-006069.json,1,CELH,2020
3986,../archive/2020.QTR1/0000732712-20-000014.json,1,VZ,2020
3987,../archive/2020.QTR1/0001493152-20-005003.json,1,DLCR,2020
