_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
1623,../archive/2016.QTR4/0001079973-16-001279.json,4,PKTX,2016
1624,../archive/2016.QTR4/0001031296-16-000121.json,4,FE,2016
1625,../archive/2016.QTR4/0000934543-16-000054.json,4,ACMC,2016
1626,../archive/2016.QTR4/0001104659-16-156611.json,4,MLAF,2016
1627,../archive/2016.QTR4/0000701869-16-000121.json,4,IHC,2016
1628,../archive/2016.QTR4/0000795266-16-000154.json,4,KBH,2016
1629,../archive/2016.QTR4/0001437749-16-041926.json,4,MKRS,2016
1630,../archive/2016.QTR4/0001571049-16-020673.json,4,ESOA,2016
1631,../archive/2016.QTR4/0000899751-16-000148.json,4,TWI,2016
1632,../archive/2016.QTR4/0001534155-16-000101.json,4,AMGI,2016
1633,../archive/2016.QTR4/0000725876-16-000133.json,4,VGGL,2016
1634,../archive/2016.QTR4/0001171843-16-013642.json,4,CRMT,2016
1635,../archive/2016.QTR4/0001558370-16-009237.json,4,SENS,2016
1636,../archive/2016.QTR4/0001558370-16-009519.json,4,IRWD,2016
1637,../archive/2016.QTR4/0001193125-16-765726.json,4,POTO,2016
1638,../archive/2016.QTR4/0001537028-16-000059.json,4,ICD,2016
1639,../archive/2016.QTR4/0001071739-16-000291.json,4,CNC,2016
1640,../archive/2016.QTR4/0001437749-16-043736.json,4,SPAN,2016
1641,../archive/2016.QTR4/0000020520-16-000115.json,4,FTR,2016
1642,../archive/2016.QTR4/0001637913-16-000013.json,4,MCRN,2016
1643,../archive/2016.QTR4/0001039684-16-000159.json,4,OKS,2016
1644,../archive/2016.QTR4/0000008858-16-000062.json,4,AVT,2016
1645,../archive/2016.QTR4/0001564590-16-027959.json,4,HGBL,2016
1646,../archive/2016.QTR4/0000801898-16-000280.json,4,JOY,2016
1647,../archive/2016.QTR4/0001384710-16-000033.json,4,MORE,2016
1648,../archive/2016.QTR4/0001659173-16-000598.json,4,NONE,2016
1649,../archive/2016.QTR4/0000038725-16-000438.json,4,FELE,2016
1650,../archive/2016.QTR4/0001017386-16-000646.json,4,PVSP,2016
1651,../archive/2016.QTR4/0001193125-16-764422.json,4,ACAT,2016
1652,../archive/2016.QTR4/0001144204-16-132784.json,4,SBCF,2016
1653,../archive/2016.QTR4/0000077281-16-000134.json,4,PEI,2016
1654,../archive/2016.QTR4/0001171843-16-012638.json,4,SGNL,2016
1655,../archive/2016.QTR4/0001445866-16-002866.json,4,LTDH,2016
1656,../archive/2016.QTR4/0001193125-16-765663.json,4,CK0001369628,2016
1657,../archive/2016.QTR4/0001564590-16-028340.json,4,CBYL,2016
1658,../archive/2016.QTR4/0001144204-16-134200.json,4,MTNB,2016
1659,../archive/2016.QTR4/0001047469-16-016483.json,4,EVA,2016
1660,../archive/2016.QTR4/0001068874-16-000114.json,4,IMSC,2016
1661,../archive/2016.QTR4/0001564590-16-028710.json,4,WVE,2016
1662,../archive/2016.QTR4/0001302343-16-000411.json,4,EDR,2016
1663,../archive/2016.QTR4/0001564590-16-029228.json,4,LIFE,2016
1664,../archive/2016.QTR4/0001564590-16-030009.json,4,VNCE,2016
1665,../archive/2016.QTR4/0001387131-16-007958.json,4,OPHC,2016
1666,../archive/2016.QTR4/0001656423-16-000023.json,4,BXP,2016
1667,../archive/2016.QTR4/0001651286-16-000090.json,4,SFAS,2016
1668,../archive/2016.QTR4/0001611988-16-000041.json,4,FSAM,2016
1669,../archive/2016.QTR4/0001111928-16-000274.json,4,IPGP,2016
1670,../archive/2016.QTR4/0001461755-16-000155.json,4,ACPB,2016
1671,../archive/2016.QTR4/0000831001-16-000334.json,4,C,2016
1672,../archive/2016.QTR4/0000055772-16-000078.json,4,KBAL,2016
1673,../archive/2016.QTR4/0001554795-16-000887.json,4,PGEC,2016
1674,../archive/2016.QTR4/0001493152-16-014208.json,4,PRLE,2016
1675,../archive/2016.QTR4/0001156174-16-000026.json,4,LACP,2016
1676,../archive/2016.QTR4/0001607062-16-001021.json,4,IWEB,2016
1677,../archive/2016.QTR4/0001561679-16-000049.json,4,ICOJ,2016
1678,../archive/2016.QTR4/0001564590-16-026974.json,4,ORBC,2016
1679,../archive/2016.QTR4/0001144204-16-133603.json,4,VUZI,2016
1680,../archive/2016.QTR4/0001564590-16-027689.json,4,IRT,2016
1681,../archive/2016.QTR4/0001558370-16-009260.json,4,TLOG,2016
1682,../archive/2016.QTR4/0001144204-16-133253.json,4,AMS,2016
1683,../archive/2016.QTR4/0001213900-16-018528.json,4,INCT,2016
1684,../archive/2016.QTR4/0001144204-16-131794.json,4,SFEF,2016
1685,../archive/2016.QTR4/0001157523-16-006889.json,4,CGEM,2016
1686,../archive/2016.QTR4/0001655075-16-000011.json,4,AFI,2016
1687,../archive/2016.QTR4/0001144204-16-137640.json,4,UUU,2016
1688,../archive/2016.QTR4/0001262959-16-000113.json,4,HREI,2016
1689,../archive/2016.QTR4/0001193125-16-761289.json,4,ON,2016
1690,../archive/2016.QTR4/0001122976-16-000047.json,4,POL,2016
1691,../archive/2016.QTR4/0001445866-16-002935.json,4,NBFT,2016
1692,../archive/2016.QTR4/0001123852-16-000029.json,4,NSPM,2016
1693,../archive/2016.QTR4/0000793074-16-000090.json,4,WERN,2016
1694,../archive/2016.QTR4/0001628280-16-021047.json,4,LOCK,2016
1695,../archive/2016.QTR4/0001331451-16-000402.json,4,FHLBC,2016
1696,../archive/2016.QTR4/0001492298-16-000088.json,4,SBRA,2016
1697,../archive/2016.QTR4/0001078782-16-003853.json,4,BLTO,2016
1698,../archive/2016.QTR4/0001213900-16-018617.json,4,NEMD,2016
1699,../archive/2016.QTR4/0001144204-16-134353.json,4,MIIIU,2016
1700,../archive/2016.QTR4/0001104659-16-152185.json,4,LRN,2016
1701,../archive/2016.QTR4/0000817979-16-000085.json,4,ACW,2016
1702,../archive/2016.QTR4/0001145765-16-000040.json,4,C765,2016
1703,../archive/2016.QTR4/0001052918-16-001399.json,4,ARPC,2016
1704,../archive/2016.QTR4/0001057352-16-000165.json,4,CSGP,2016
1705,../archive/2016.QTR4/0001553350-16-002523.json,4,ITUP,2016
1706,../archive/2016.QTR4/0001510963-16-000057.json,4,CHBM,2016
1707,../archive/2016.QTR4/0001357615-16-000412.json,4,KBR,2016
1708,../archive/2016.QTR4/0001144204-16-132792.json,4,NVAX,2016
1709,../archive/2016.QTR4/0001010549-16-000857.json,4,GFTI,2016
1710,../archive/2016.QTR4/0000877860-16-000169.json,4,NHI,2016
1711,../archive/2016.QTR4/0001023844-16-000035.json,4,NHLD,2016
1712,../archive/2016.QTR4/0001683168-16-000568.json,4,EVSI,2016
1713,../archive/2016.QTR4/0001613665-16-000271.json,4,GWB,2016
1714,../archive/2016.QTR4/0001452575-16-000092.json,4,MJN,2016
1715,../archive/2016.QTR4/0000927089-16-001015.json,4,SSNF,2016
1716,../archive/2016.QTR4/0001564590-16-027670.json,4,MDRX,2016
1717,../archive/2016.QTR4/0001213900-16-018181.json,4,COTE,2016
1718,../archive/2016.QTR4/0001437749-16-041571.json,4,SPHS,2016
1719,../archive/2016.QTR4/0001554795-16-000891.json,4,CNCL,2016
1720,../archive/2016.QTR4/0001010549-16-000787.json,4,CPHI,2016
1721,../archive/2016.QTR4/0001104659-16-155586.json,4,EVOL,2016
1722,../archive/2016.QTR4/0001654954-16-003928.json,4,MYMX,2016
1723,../archive/2016.QTR4/0000890319-16-000334.json,4,TCO,2016
