json_id,location,quarter,ticker,year
470,../archive/2013.QTR1/0001023364-13-000006.json,1,ABTL,2013
471,../archive/2013.QTR1/0001047469-13-001855.json,1,BWEN,2013
472,../archive/2013.QTR1/0001193125-13-093432.json,1,ORRF,2013
473,../archive/2013.QTR1/0001185185-13-000512.json,1,AMNP,2013
474,../archive/2013.QTR1/0001437749-13-001610.json,1,BLIN,2013
475,../archive/2013.QTR1/0001193125-13-125364.json,1,ISCO,2013
476,../archive/2013.QTR1/0001104659-13-013847.json,1,GPFF,2013
477,../archive/2013.QTR1/0000004457-13-000008.json,1,UHAL,2013
478,../archive/2013.QTR1/0000055772-13-000004.json,1,KBALB,2013
479,../archive/2013.QTR1/0001415889-13-000312.json,1,STWS,2013
480,../archive/2013.QTR1/0001144204-13-009119.json,1,SMME,2013
481,../archive/2013.QTR1/0001193125-13-116111.json,1,CK0001337272,2013
482,../archive/2013.QTR1/0001104659-13-007557.json,1,LOGI,2013
483,../archive/2013.QTR1/0000899751-13-000026.json,1,TWI,2013
484,../archive/2013.QTR1/0001517126-13-000016.json,1,FIL,2013
485,../archive/2013.QTR1/0000895126-13-000076.json,1,CHK,2013
486,../archive/2013.QTR1/0001511164-13-000028.json,1,VSMR,2013
487,../archive/2013.QTR1/0001445305-13-000348.json,1,NUVA,2013
488,../archive/2013.QTR1/0001004155-13-000018.json,1,GAS,2013
489,../archive/2013.QTR1/0001090727-13-000005.json,1,UPS,2013
490,../archive/2013.QTR1/0001140361-13-012026.json,1,BREW,2013
491,../archive/2013.QTR1/0001193125-13-045996.json,1,SRDX,2013
492,../archive/2013.QTR1/0001047469-13-002541.json,1,HPQ,2013
493,../archive/2013.QTR1/0001304280-13-000005.json,1,NVL,2013
494,../archive/2013.QTR1/0001193125-13-074398.json,1,AIMC,2013
495,../archive/2013.QTR1/0001437749-13-003416.json,1,BKOR,2013
496,../archive/2013.QTR1/0001193125-13-080025.json,1,WMB,2013
497,../archive/2013.QTR1/0001522182-13-000004.json,1,WCI,2013
498,../archive/2013.QTR1/0001424844-13-000003.json,1,C844,2013
499,../archive/2013.QTR1/0000096831-13-000019.json,1,TECUA,2013
500,../archive/2013.QTR1/0001193125-13-112693.json,1,MNKD,2013
501,../archive/2013.QTR1/0001193125-13-041193.json,1,MITK,2013
502,../archive/2013.QTR1/0001137050-13-000052.json,1,LBSV,2013
503,../archive/2013.QTR1/0000891106-13-000018.json,1,STSA,2013
504,../archive/2013.QTR1/0001465740-13-000016.json,1,TWO,2013
505,../archive/2013.QTR1/0001145443-13-000396.json,1,BIOD,2013
506,../archive/2013.QTR1/0001213900-13-001372.json,1,GPRC,2013
507,../archive/2013.QTR1/0000750813-13-000003.json,1,CIK0000750813,2013
508,../archive/2013.QTR1/0001193125-13-080249.json,1,TGPLC,2013
509,../archive/2013.QTR1/0001437749-13-003380.json,1,MEMS,2013
510,../archive/2013.QTR1/0001193125-13-039072.json,1,EXPE,2013
511,../archive/2013.QTR1/0001140361-13-005425.json,1,SHOR,2013
512,../archive/2013.QTR1/0001047469-13-001802.json,1,RYL,2013
513,../archive/2013.QTR1/0001047469-13-001551.json,1,CWH,2013
514,../archive/2013.QTR1/0001078207-13-000003.json,1,NLS,2013
515,../archive/2013.QTR1/0000045876-13-000041.json,1,HSC,2013
516,../archive/2013.QTR1/0001012620-13-000003.json,1,GWR,2013
517,../archive/2013.QTR1/0001144204-13-013543.json,1,AASL,2013
518,../archive/2013.QTR1/0001019056-13-000384.json,1,VSBN,2013
519,../archive/2013.QTR1/0001193125-13-087830.json,1,SAIA,2013
520,../archive/2013.QTR1/0001104659-13-005497.json,1,STX,2013
521,../archive/2013.QTR1/0001047469-13-003583.json,1,KIPS,2013
522,../archive/2013.QTR1/0001165527-13-000042.json,1,EACR,2013
523,../archive/2013.QTR1/0001140361-13-011523.json,1,SPRT,2013
524,../archive/2013.QTR1/0001364856-13-000031.json,1,MNRK,2013
525,../archive/2013.QTR1/0001193125-13-100991.json,1,ORA,2013
526,../archive/2013.QTR1/0001047469-13-001947.json,1,KFN,2013
527,../archive/2013.QTR1/0001047469-13-002185.json,1,RIGL,2013
528,../archive/2013.QTR1/0001062993-13-001033.json,1,IROG,2013
529,../archive/2013.QTR1/0001437749-13-003482.json,1,SNWV,2013
530,../archive/2013.QTR1/0000713002-13-000005.json,1,FLOW,2013
531,../archive/2013.QTR1/0001410838-13-000012.json,1,EPB,2013
532,../archive/2013.QTR1/0001144204-13-010482.json,1,CZNC,2013
533,../archive/2013.QTR1/0001165527-13-000255.json,1,LCKY,2013
534,../archive/2013.QTR1/0001098911-13-000004.json,1,TBC,2013
535,../archive/2013.QTR1/0000815065-13-000003.json,1,STE,2013
536,../archive/2013.QTR1/0001213900-13-000631.json,1,MDLH,2013
537,../archive/2013.QTR1/0000046640-13-000008.json,1,HNZ,2013
538,../archive/2013.QTR1/0001445305-13-000333.json,1,PKI,2013
539,../archive/2013.QTR1/0001140361-13-008903.json,1,XEL,2013
540,../archive/2013.QTR1/0001511164-13-000053.json,1,GNZR,2013
541,../archive/2013.QTR1/0001047469-13-001316.json,1,THOR,2013
542,../archive/2013.QTR1/0001213900-13-000774.json,1,RXMD,2013
543,../archive/2013.QTR1/0001047469-13-001746.json,1,STWD,2013
544,../archive/2013.QTR1/0001185185-13-000302.json,1,TAMO,2013
545,../archive/2013.QTR1/0001096906-13-000358.json,1,CGCC,2013
546,../archive/2013.QTR1/0001193125-13-103446.json,1,ACRX,2013
547,../archive/2013.QTR1/0001379714-13-000004.json,1,LNG,2013
548,../archive/2013.QTR1/0001193125-13-082063.json,1,SOHU,2013
549,../archive/2013.QTR1/0000065011-13-000010.json,1,MDP,2013
550,../archive/2013.QTR1/0001486800-13-000023.json,1,ONE,2013
551,../archive/2013.QTR1/0001144204-13-002283.json,1,SYYC,2013
552,../archive/2013.QTR1/0001193125-13-084334.json,1,NSPH,2013
553,../archive/2013.QTR1/0000939798-13-000010.json,1,MGNE,2013
554,../archive/2013.QTR1/0001193125-13-132462.json,1,CK0001437213,2013
555,../archive/2013.QTR1/0001193125-13-033541.json,1,GK,2013
556,../archive/2013.QTR1/0001004980-13-000013.json,1,PCG,2013
557,../archive/2013.QTR1/0001193125-13-009515.json,1,ZQK,2013
558,../archive/2013.QTR1/0001144204-13-015403.json,1,CIK0001394922,2013
559,../archive/2013.QTR1/0001342936-13-000002.json,1,AVOI,2013
560,../archive/2013.QTR1/0000006281-13-000004.json,1,ADI,2013
561,../archive/2013.QTR1/0001019687-13-001065.json,1,NTN,2013
562,../archive/2013.QTR1/0001193125-13-108965.json,1,SGMA,2013
563,../archive/2013.QTR1/0001013762-13-000318.json,1,OMAG,2013
564,../archive/2013.QTR1/0001104659-13-013187.json,1,TCB,2013
565,../archive/2013.QTR1/0000834071-13-000017.json,1,TMCC,2013
566,../archive/2013.QTR1/0000078749-13-000011.json,1,AGYS,2013
567,../archive/2013.QTR1/0001062993-13-000225.json,1,TJMI,2013
568,../archive/2013.QTR1/0001193125-13-083760.json,1,PII,2013
569,../archive/2013.QTR1/0001013762-13-000436.json,1,AFNG,2013
570,../archive/2013.QTR1/0001193125-13-059976.json,1,EKFC,2013
571,../archive/2013.QTR1/0001078782-13-000297.json,1,PFSF,2013
572,../archive/2013.QTR1/0001193125-13-043478.json,1,UPIP,2013
573,../archive/2013.QTR1/0001437749-13-001542.json,1,DJCO,2013
574,../archive/2013.QTR1/0001534424-13-000064.json,1,DWCH,2013
