json_id,location,quarter,ticker,year
643,../archive/2014.QTR2/0001354488-14-003371.json,2,ROBK,2014
644,../archive/2014.QTR2/0001185185-14-001300.json,2,AOIL,2014
645,../archive/2014.QTR2/0001047469-14-005546.json,2,CPST,2014
646,../archive/2014.QTR2/0001078782-14-000596.json,2,GNPT,2014
647,../archive/2014.QTR2/0001255294-14-000539.json,2,GSPN,2014
648,../archive/2014.QTR2/0001140361-14-019002.json,2,GTS,2014
649,../archive/2014.QTR2/0000859598-14-000067.json,2,CKH,2014
650,../archive/2014.QTR2/0001354488-14-002130.json,2,FIL,2014
651,../archive/2014.QTR2/0000721748-14-000467.json,2,CCGN,2014
652,../archive/2014.QTR2/0000007332-14-000014.json,2,SWN,2014
653,../archive/2014.QTR2/0000006885-14-000085.json,2,SSI,2014
654,../archive/2014.QTR2/0001104659-14-037674.json,2,WPP,2014
655,../archive/2014.QTR2/0001193125-14-171613.json,2,MINI,2014
656,../archive/2014.QTR2/0001193125-14-199077.json,2,NUE,2014
657,../archive/2014.QTR2/0001213900-14-003032.json,2,MSHS,2014
658,../archive/2014.QTR2/0001144204-14-030918.json,2,ABMC,2014
659,../archive/2014.QTR2/0001014897-14-000225.json,2,MDNT,2014
660,../archive/2014.QTR2/0001376474-14-000115.json,2,NTCI2,2014
661,../archive/2014.QTR2/0001477932-14-003164.json,2,CPKA,2014
662,../archive/2014.QTR2/0001019687-14-001699.json,2,ACTC,2014
663,../archive/2014.QTR2/0001263279-14-000006.json,2,AASP,2014
664,../archive/2014.QTR2/0001323974-14-000024.json,2,MWIV,2014
665,../archive/2014.QTR2/0001171843-14-002352.json,2,NTWK,2014
666,../archive/2014.QTR2/0001008848-14-000030.json,2,ACOR,2014
667,../archive/2014.QTR2/0001393066-14-000007.json,2,RFP,2014
668,../archive/2014.QTR2/0000769520-14-000004.json,2,MIDD,2014
669,../archive/2014.QTR2/0001213900-14-003177.json,2,SGBHF,2014
670,../archive/2014.QTR2/0001078782-14-000650.json,2,ONLI,2014
671,../archive/2014.QTR2/0000702165-14-000028.json,2,NSC,2014
672,../archive/2014.QTR2/0001372167-14-000112.json,2,KAMA,2014
673,../archive/2014.QTR2/0001213900-14-003527.json,2,EMDH,2014
674,../archive/2014.QTR2/0001144204-14-029685.json,2,GPAY,2014
675,../archive/2014.QTR2/0001057758-14-000014.json,2,TWTC,2014
676,../archive/2014.QTR2/0001604232-14-000049.json,2,UAPC,2014
677,../archive/2014.QTR2/0001165527-14-000295.json,2,HPCQ,2014
678,../archive/2014.QTR2/0001117768-14-000444.json,2,HEWA,2014
679,../archive/2014.QTR2/0001403528-14-000040.json,2,OAK,2014
680,../archive/2014.QTR2/0001144204-14-032533.json,2,NNAN,2014
681,../archive/2014.QTR2/0001564590-14-001951.json,2,ABCD,2014
682,../archive/2014.QTR2/0001193125-14-197086.json,2,IRT,2014
683,../archive/2014.QTR2/0001213900-14-002336.json,2,ROMA,2014
684,../archive/2014.QTR2/0001193125-14-198373.json,2,INRE,2014
685,../archive/2014.QTR2/0000038079-14-000031.json,2,FST,2014
686,../archive/2014.QTR2/0001213900-14-002418.json,2,NGMC,2014
687,../archive/2014.QTR2/0001185185-14-001212.json,2,CTEK,2014
688,../archive/2014.QTR2/0001437749-14-008170.json,2,PDFS,2014
689,../archive/2014.QTR2/0001431372-14-000046.json,2,GST,2014
690,../archive/2014.QTR2/0001193125-14-170669.json,2,KEY,2014
691,../archive/2014.QTR2/0001582244-14-000025.json,2,CNIG,2014
692,../archive/2014.QTR2/0001511164-14-000302.json,2,OICC,2014
693,../archive/2014.QTR2/0001256069-14-000024.json,2,SOR,2014
694,../archive/2014.QTR2/0001552781-14-000348.json,2,RPI,2014
695,../archive/2014.QTR2/0001019687-14-001508.json,2,SCRC,2014
696,../archive/2014.QTR2/0001548123-14-000207.json,2,RSCF,2014
697,../archive/2014.QTR2/0001193805-14-000896.json,2,CEHD,2014
698,../archive/2014.QTR2/0001193125-14-147849.json,2,CMG,2014
699,../archive/2014.QTR2/0001364856-14-000032.json,2,MNRK,2014
700,../archive/2014.QTR2/0001445866-14-000259.json,2,ESCC,2014
701,../archive/2014.QTR2/0000063754-14-000038.json,2,MKC,2014
702,../archive/2014.QTR2/0000092380-14-000024.json,2,LUV,2014
703,../archive/2014.QTR2/0001193125-14-228557.json,2,UTIW,2014
704,../archive/2014.QTR2/0001583671-14-000007.json,2,ARGA,2014
705,../archive/2014.QTR2/0001477932-14-001677.json,2,BICX,2014
706,../archive/2014.QTR2/0001562884-14-000011.json,2,EFLS,2014
707,../archive/2014.QTR2/0000757011-14-000058.json,2,USG,2014
708,../archive/2014.QTR2/0001193125-14-191693.json,2,CIK000885568,2014
709,../archive/2014.QTR2/0001510295-14-000009.json,2,MPC,2014
710,../archive/2014.QTR2/0001193125-14-184868.json,2,MS,2014
711,../archive/2014.QTR2/0001140361-14-019405.json,2,PAR,2014
712,../archive/2014.QTR2/0001102934-14-000015.json,2,CCMP,2014
713,../archive/2014.QTR2/0001489136-14-000012.json,2,SEMG,2014
714,../archive/2014.QTR2/0000717538-14-000055.json,2,AROW,2014
715,../archive/2014.QTR2/0001193125-14-245437.json,2,SJM,2014
716,../archive/2014.QTR2/0001558891-14-000080.json,2,TGRO,2014
717,../archive/2014.QTR2/0001062993-14-003076.json,2,ALN,2014
718,../archive/2014.QTR2/0001066658-14-000004.json,2,MSCM,2014
719,../archive/2014.QTR2/0000013239-14-000020.json,2,MSC,2014
720,../archive/2014.QTR2/0001093672-14-000023.json,2,PEBK,2014
721,../archive/2014.QTR2/0001437749-14-011994.json,2,CYAN,2014
722,../archive/2014.QTR2/0001295345-14-000118.json,2,MABA,2014
723,../archive/2014.QTR2/0001105472-14-000029.json,2,SONS,2014
724,../archive/2014.QTR2/0001144204-14-029797.json,2,AHPI,2014
725,../archive/2014.QTR2/0000077877-14-000048.json,2,PDCE,2014
726,../archive/2014.QTR2/0001487052-14-000031.json,2,VPFG,2014
727,../archive/2014.QTR2/0001078782-14-001153.json,2,SEVI,2014
728,../archive/2014.QTR2/0001193125-14-191806.json,2,BANF,2014
729,../archive/2014.QTR2/0001039684-14-000034.json,2,OKE,2014
730,../archive/2014.QTR2/0001165527-14-000368.json,2,FROT,2014
731,../archive/2014.QTR2/0001062993-14-002722.json,2,RVM,2014
732,../archive/2014.QTR2/0001351901-14-000016.json,2,CIGF6,2014
733,../archive/2014.QTR2/0001554795-14-000285.json,2,AJGH,2014
734,../archive/2014.QTR2/0001594062-14-000179.json,2,GAMZ,2014
735,../archive/2014.QTR2/0001550377-14-000006.json,2,CK0001550377,2014
736,../archive/2014.QTR2/0000016732-14-000017.json,2,CPB,2014
737,../archive/2014.QTR2/0000931058-14-000021.json,2,LIN,2014
738,../archive/2014.QTR2/0001193125-14-199535.json,2,DTIPIV,2014
739,../archive/2014.QTR2/0001144204-14-031348.json,2,CRMB,2014
740,../archive/2014.QTR2/0000070145-14-000048.json,2,NFG,2014
741,../archive/2014.QTR2/0001582616-14-000016.json,2,CK0001582616,2014
742,../archive/2014.QTR2/0001002334-14-000013.json,2,CWNM,2014
743,../archive/2014.QTR2/0001104659-14-036527.json,2,TUES,2014
744,../archive/2014.QTR2/0000914138-14-000015.json,2,MBRG,2014
745,../archive/2014.QTR2/0001193125-14-199165.json,2,SOHO,2014
746,../archive/2014.QTR2/0001193125-14-234718.json,2,ENVI,2014
747,../archive/2014.QTR2/0000095953-14-000036.json,2,SYNL,2014
748,../archive/2014.QTR2/0001273511-14-000082.json,2,PRES,2014
749,../archive/2014.QTR2/0001193805-14-000802.json,2,NONE,2014
750,../archive/2014.QTR2/0001193125-14-201211.json,2,TRIV,2014
751,../archive/2014.QTR2/0001079974-14-000437.json,2,AEGE,2014
752,../archive/2014.QTR2/0000713671-14-000032.json,2,C671,2014
753,../archive/2014.QTR2/0001213900-14-002875.json,2,GWG,2014
754,../archive/2014.QTR2/0001056520-14-000088.json,2,GLDG,2014
755,../archive/2014.QTR2/0001381668-14-000030.json,2,TFSL,2014
756,../archive/2014.QTR2/0001445305-14-002161.json,2,FEYE,2014
757,../archive/2014.QTR2/0001469709-14-000208.json,2,TAIC,2014
758,../archive/2014.QTR2/0001193125-14-177092.json,2,TYPE,2014
759,../archive/2014.QTR2/0001185185-14-001286.json,2,RJOG,2014
760,../archive/2014.QTR2/0001193125-14-198133.json,2,NBTF,2014
761,../archive/2014.QTR2/0000883984-14-000036.json,2,ICUI,2014
762,../archive/2014.QTR2/0001585689-14-000016.json,2,HLT,2014
763,../archive/2014.QTR2/0001193125-14-197229.json,2,TCCO,2014
764,../archive/2014.QTR2/0001477932-14-002535.json,2,VKIN,2014
765,../archive/2014.QTR2/0001193125-14-183790.json,2,CSFL,2014
766,../archive/2014.QTR2/0001144204-14-033924.json,2,ROLL,2014
767,../archive/2014.QTR2/0001104659-14-032636.json,2,AXGN,2014
768,../archive/2014.QTR2/0001104659-14-036675.json,2,BCEI,2014
769,../archive/2014.QTR2/0001477932-14-001749.json,2,TAGG,2014
770,../archive/2014.QTR2/0001193125-14-228469.json,2,GEF,2014
771,../archive/2014.QTR2/0001144204-14-023924.json,2,AMBSE,2014
772,../archive/2014.QTR2/0000887921-14-000005.json,2,REV,2014
773,../archive/2014.QTR2/0001213900-14-003622.json,2,NGMC,2014
774,../archive/2014.QTR2/0001171843-14-002112.json,2,HTCH,2014
775,../archive/2014.QTR2/0001193125-14-192882.json,2,DLR,2014
