_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
2136,../archive/2011.QTR3/0000867773-11-000041.json,3,SPWRA,2011
2137,../archive/2011.QTR3/0001213900-11-004441.json,3,PLPE,2011
2138,../archive/2011.QTR3/0001140361-11-040158.json,3,CFFI,2011
2139,../archive/2011.QTR3/0001193125-11-202877.json,3,EEP,2011
2140,../archive/2011.QTR3/0001173375-11-000043.json,3,DNLO,2011
2141,../archive/2011.QTR3/0000802851-11-000054.json,3,LOGC,2011
2142,../archive/2011.QTR3/0000950123-11-069289.json,3,WWW,2011
2143,../archive/2011.QTR3/0001144204-11-046878.json,3,CK0001410997,2011
2144,../archive/2011.QTR3/0001185185-11-001665.json,3,COBI,2011
2145,../archive/2011.QTR3/0001016900-11-000013.json,3,AGAS,2011
2146,../archive/2011.QTR3/0001193125-11-211308.json,3,DBP,2011
2147,../archive/2011.QTR3/0001144204-11-045307.json,3,MSHS,2011
2148,../archive/2011.QTR3/0001104659-11-045307.json,3,GFIG,2011
2149,../archive/2011.QTR3/0001193125-11-216567.json,3,ARNA,2011
2150,../archive/2011.QTR3/0001185185-11-001235.json,3,PFHO,2011
2151,../archive/2011.QTR3/0001193125-11-207376.json,3,ICE,2011
2152,../archive/2011.QTR3/0001193125-11-235568.json,3,CIK0001070295,2011
2153,../archive/2011.QTR3/0001193125-11-224683.json,3,CIK0000878375,2011
2154,../archive/2011.QTR3/0001193125-11-198745.json,3,RPM,2011
2155,../archive/2011.QTR3/0001144204-11-046244.json,3,ZZHJC,2011
2156,../archive/2011.QTR3/0001005188-11-000038.json,3,FFFD,2011
2157,../archive/2011.QTR3/0001104659-11-041581.json,3,RLD,2011
2158,../archive/2011.QTR3/0001104659-11-043416.json,3,KFN,2011
2159,../archive/2011.QTR3/0000950123-11-076613.json,3,AH,2011
2160,../archive/2011.QTR3/0001144204-11-046614.json,3,CK0001407161,2011
2161,../archive/2011.QTR3/0001104659-11-046614.json,3,AMPCE,2011
2162,../archive/2011.QTR3/0001140361-11-041860.json,3,CBBD,2011
2163,../archive/2011.QTR3/0001047469-11-007634.json,3,RPI,2011
2164,../archive/2011.QTR3/0000950123-11-073104.json,3,OABC,2011
2165,../archive/2011.QTR3/0001070412-11-000016.json,3,CNX,2011
2166,../archive/2011.QTR3/0001127855-11-000396.json,3,NONE,2011
2167,../archive/2011.QTR3/0001047469-11-007264.json,3,OPC,2011
2168,../archive/2011.QTR3/0001144204-11-046751.json,3,STJO,2011
2169,../archive/2011.QTR3/0000950123-11-073554.json,3,WOOF,2011
2170,../archive/2011.QTR3/0001013762-11-002415.json,3,MMED,2011
2171,../archive/2011.QTR3/0001104659-11-044296.json,3,ATVI,2011
2172,../archive/2011.QTR3/0001295345-11-000129.json,3,ZXSI,2011
2173,../archive/2011.QTR3/0001140361-11-041499.json,3,CHGCH,2011
2174,../archive/2011.QTR3/0001019687-11-002483.json,3,JRCC,2011
2175,../archive/2011.QTR3/0001193125-11-236578.json,3,DSPG,2011
2176,../archive/2011.QTR3/0000950123-11-076185.json,3,SIDE,2011
2177,../archive/2011.QTR3/0000950123-11-073387.json,3,HKAC,2011
2178,../archive/2011.QTR3/0001193125-11-227369.json,3,KVHI,2011
2179,../archive/2011.QTR3/0001193125-11-222491.json,3,FMTB,2011
2180,../archive/2011.QTR3/0001193125-11-193365.json,3,CYS,2011
2181,../archive/2011.QTR3/0001104659-11-041217.json,3,CMI,2011
2182,../archive/2011.QTR3/0001144204-11-052968.json,3,HLBC,2011
2183,../archive/2011.QTR3/0000950123-11-070051.json,3,RCII,2011
2184,../archive/2011.QTR3/0000950123-11-072596.json,3,LEA,2011
2185,../archive/2011.QTR3/0001193125-11-223280.json,3,CK0001357787,2011
2186,../archive/2011.QTR3/0001161697-11-000718.json,3,TEVE,2011
2187,../archive/2011.QTR3/0001193125-11-214059.json,3,LIOX,2011
2188,../archive/2011.QTR3/0001144204-11-045604.json,3,SLCAX,2011
2189,../archive/2011.QTR3/0000950123-11-074911.json,3,PRGX,2011
2190,../archive/2011.QTR3/0001193125-11-207360.json,3,OC,2011
2191,../archive/2011.QTR3/0001185185-11-001223.json,3,TNXI,2011
2192,../archive/2011.QTR3/0001193125-11-216571.json,3,TFSL,2011
2193,../archive/2011.QTR3/0001071411-11-000046.json,3,FSNN,2011
2194,../archive/2011.QTR3/0000950123-11-076869.json,3,UCFC,2011
2195,../archive/2011.QTR3/0001193125-11-213323.json,3,UHS,2011
2196,../archive/2011.QTR3/0001193125-11-196921.json,3,SGC,2011
2197,../archive/2011.QTR3/0000950123-11-074507.json,3,ALR,2011
2198,../archive/2011.QTR3/0001193125-11-244702.json,3,FXS,2011
2199,../archive/2011.QTR3/0001002014-11-000444.json,3,CELO,2011
2200,../archive/2011.QTR3/0000950123-11-073738.json,3,IGOI,2011
2201,../archive/2011.QTR3/0000940944-11-000010.json,3,DRI,2011
2202,../archive/2011.QTR3/0000029915-11-000030.json,3,UCC,2011
2203,../archive/2011.QTR3/0001104659-11-044150.json,3,ALIC,2011
2204,../archive/2011.QTR3/0001140361-11-040230.json,3,RLRN,2011
2205,../archive/2011.QTR3/0001213900-11-004379.json,3,ORDRAG,2011
2206,../archive/2011.QTR3/0001188112-11-002036.json,3,INAP,2011
2207,../archive/2011.QTR3/0001193125-11-204632.json,3,VLTR,2011
2208,../archive/2011.QTR3/0000950123-11-076644.json,3,PWX,2011
2209,../archive/2011.QTR3/0001047469-11-006834.json,3,VQ,2011
2210,../archive/2011.QTR3/0001193125-11-218241.json,3,ELLI,2011
2211,../archive/2011.QTR3/0000944422-11-000013.json,3,USRE,2011
2212,../archive/2011.QTR3/0001193125-11-200221.json,3,RTN,2011
2213,../archive/2011.QTR3/0001387131-11-001712.json,3,AFH,2011
2214,../archive/2011.QTR3/0001193125-11-208241.json,3,UTEK,2011
2215,../archive/2011.QTR3/0001096906-11-001557.json,3,TMGG,2011
2216,../archive/2011.QTR3/0001140361-11-039256.json,3,TYBC,2011
2217,../archive/2011.QTR3/0000950123-11-072312.json,3,CVGI,2011
2218,../archive/2011.QTR3/0001193125-11-246857.json,3,KSS,2011
2219,../archive/2011.QTR3/0001193125-11-221593.json,3,TELK,2011
2220,../archive/2011.QTR3/0001104659-11-043857.json,3,CUB,2011
2221,../archive/2011.QTR3/0001104659-11-042745.json,3,SM,2011
2222,../archive/2011.QTR3/0000950123-11-077540.json,3,HGRI,2011
2223,../archive/2011.QTR3/0000935703-11-000040.json,3,DLTR,2011
2224,../archive/2011.QTR3/0000096289-11-000025.json,3,RSH,2011
2225,../archive/2011.QTR3/0000823579-11-000420.json,3,CMXX,2011
2226,../archive/2011.QTR3/0001193125-11-221069.json,3,NYNY,2011
2227,../archive/2011.QTR3/0001437749-11-006734.json,3,PSID,2011
2228,../archive/2011.QTR3/0000950123-11-073503.json,3,SPN,2011
2229,../archive/2011.QTR3/0001193125-11-195966.json,3,HST,2011
2230,../archive/2011.QTR3/0001013762-11-002442.json,3,SKYC,2011
2231,../archive/2011.QTR3/0001223786-11-000003.json,3,NSH,2011
2232,../archive/2011.QTR3/0001188112-11-002173.json,3,SONA,2011
2233,../archive/2011.QTR3/0001213900-11-004396.json,3,DCBR,2011
2234,../archive/2011.QTR3/0001140361-11-046022.json,3,GCLL,2011
2235,../archive/2011.QTR3/0000950123-11-072191.json,3,MRLN,2011
2236,../archive/2011.QTR3/0000946275-11-000382.json,3,PKBK,2011
2237,../archive/2011.QTR3/0001110805-11-000003.json,3,NS,2011
2238,../archive/2011.QTR3/0000950123-11-077393.json,3,CIK0001399542,2011
2239,../archive/2011.QTR3/0000950123-11-072892.json,3,TECUA,2011
2240,../archive/2011.QTR3/0001104659-11-044042.json,3,HDNG,2011
2241,../archive/2011.QTR3/0001297401-11-000006.json,3,DWA,2011
2242,../archive/2011.QTR3/0001213900-11-004545.json,3,RCVY,2011
