_c0,_c1,_c2,_c3,_c4
json_id,location,quarter,ticker,year
1060,../archive/2012.QTR1/0001140361-12-001792.json,1,ETCC,2012
1061,../archive/2012.QTR1/0001193125-12-101432.json,1,AFCE,2012
1062,../archive/2012.QTR1/0001469299-12-000015.json,1,TNSC,2012
1063,../archive/2012.QTR1/0001193125-12-090914.json,1,LAWS,2012
1064,../archive/2012.QTR1/0001105241-12-000004.json,1,FHGR,2012
1065,../archive/2012.QTR1/0001096906-12-000311.json,1,CFRI,2012
1066,../archive/2012.QTR1/0001193125-12-026970.json,1,OMN,2012
1067,../archive/2012.QTR1/0001140361-12-002690.json,1,VASO,2012
1068,../archive/2012.QTR1/0001096906-12-000595.json,1,ORNC,2012
1069,../archive/2012.QTR1/0001193125-12-013940.json,1,COOL,2012
1070,../archive/2012.QTR1/0001040161-12-000017.json,1,PXLW,2012
1071,../archive/2012.QTR1/0001445305-12-000454.json,1,TAP,2012
1072,../archive/2012.QTR1/0001045810-12-000013.json,1,NVDA,2012
1073,../archive/2012.QTR1/0001144204-12-019081.json,1,TNXP,2012
1074,../archive/2012.QTR1/0001193125-12-106965.json,1,TAYC,2012
1075,../archive/2012.QTR1/0001193125-12-077617.json,1,MTH,2012
1076,../archive/2012.QTR1/0001062993-12-000515.json,1,GLTV,2012
1077,../archive/2012.QTR1/0000897101-12-000451.json,1,JCS,2012
1078,../archive/2012.QTR1/0001213900-12-001317.json,1,SNGX,2012
1079,../archive/2012.QTR1/0001104659-12-020303.json,1,HBFA,2012
1080,../archive/2012.QTR1/0000950123-12-004717.json,1,DHIL,2012
1081,../archive/2012.QTR1/0001193125-12-101609.json,1,HKAC,2012
1082,../archive/2012.QTR1/0001047469-12-002748.json,1,BODY,2012
1083,../archive/2012.QTR1/0001193125-12-043962.json,1,CIK0000013372,2012
1084,../archive/2012.QTR1/0001193125-12-023363.json,1,CA,2012
1085,../archive/2012.QTR1/0001193125-12-042670.json,1,EPAY,2012
1086,../archive/2012.QTR1/0001137050-12-000037.json,1,LBSV,2012
1087,../archive/2012.QTR1/0001144204-12-018805.json,1,ZETAIII,2012
